,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
10030,104,臺北市士林區承德路四段1巷25號六樓之1,士林區,0.0,房地(土地+建物)+車位,1040831,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,217265,False,6,121.5223028,25.078186199999998
10031,104,臺北市士林區承德路四段1巷25號七樓之1,士林區,0.0,房地(土地+建物)+車位,1040831,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,225345,False,7,121.5223028,25.078186199999998
10032,104,臺北市士林區承德路四段1巷25號八樓,士林區,0.0,房地(土地+建物)+車位,1040831,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,225345,False,8,121.5223028,25.078186199999998
10033,104,臺北市北投區石牌路二段337號6樓之1,北投區,20.0,房地(土地+建物)+車位,1040820,0840110,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,166182,False,6,121.52448940000001,25.122860799999998
10037,104,臺北市北投區裕民六路125號12樓,北投區,0.0,房地(土地+建物)+車位,1040813,1040305,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,258685,False,12,121.5174046,25.115077899999996
10038,104,臺北市北投區致遠二路95巷6號,北投區,43.0,房地(土地+建物),1040809,0610922,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,153374,False,1,121.5114861,25.1165651
10039,104,臺北市北投區榮華三路11號3樓之1,北投區,31.0,房地(土地+建物)+車位,1040811,0730222,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,191146,False,3,121.5232918,25.113815999999996
10040,104,臺北市北投區育仁路12巷8號,北投區,63.0,房地(土地+建物),1040807,0410311,透天厝,磚造,1,2,1,,無,410448,False,1,121.4984623,25.132896199999994
10041,104,臺北市北投區崗山路18號,北投區,7.0,房地(土地+建物)+車位,1040731,0971021,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,2,塔式車位,有,142899,False,1,121.486924,25.14133
10042,104,臺北市北投區大同街125巷2號3樓,北投區,18.0,房地(土地+建物),1040816,0861129,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,150172,False,3,121.49838690000001,25.1349394
10043,104,臺北市信義區吳興街600巷120號十二樓,信義區,5.0,房地(土地+建物)+車位,1040825,0990122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,180375,False,12,121.57240540000001,25.018094599999998
10044,104,臺北市南港區研究院路二段98巷7號九樓,南港區,2.0,房地(土地+建物),1040813,1020808,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,157677,False,9,121.6155392,25.044080299999997
10045,104,臺北市南港區研究院路一段99號五樓之19,南港區,17.0,房地(土地+建物),1040820,0871109,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,194795,False,5,121.6163462,25.052319600000004
10046,104,臺北市大安區信義路三段134巷100號10樓,大安區,29.0,房地(土地+建物),1040802,0750415,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,224734,False,10,121.53896100000001,25.028948999999997
10047,104,臺北市大安區安和路二段171巷10號四樓,大安區,29.0,房地(土地+建物)+車位,1040813,0750131,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,271739,False,4,121.55038069999998,25.027901799999995
10048,104,臺北市大安區信義路三段156號8樓之6,大安區,7.0,房地(土地+建物),1040602,0970903,套房(1房1廳1衛),鋼筋混凝土造,0,1,1,,無,316764,False,8,121.5408844,25.033248199999996
10049,104,臺北市大安區信義路三段156號8樓之7,大安區,7.0,房地(土地+建物),1040602,0970903,套房(1房1廳1衛),鋼筋混凝土造,0,1,1,,無,339426,False,8,121.5408844,25.033248199999996
10050,104,臺北市內湖區成功路四段41巷7弄3號4樓,內湖區,35.0,房地(土地+建物),1040802,0690930,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,161309,False,4,121.5921271,25.080772399999997
10051,104,臺北市內湖區內湖路三段292號5樓,內湖區,29.0,房地(土地+建物),1040727,0750221,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,92037,False,5,121.5849535,25.089151500000003
10052,104,臺北市中山區吉林路12巷20號3樓,中山區,37.0,房地(土地+建物),1040803,0670905,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,143546,False,3,121.5290005,25.050081100000003
10053,104,臺北市內湖區康寧路一段261號2樓之3,內湖區,10.0,房地(土地+建物)+車位,1040818,0940715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,150878,False,2,121.598168,25.078843399999997
10054,104,臺北市文山區景興路153巷19號9樓之2,文山區,21.0,房地(土地+建物),1040810,0830317,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,191010,False,9,121.5460334,24.9940118
