,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,y,0
162,111,39.0,1,4,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,7.0,32.0,2.0,12.0,27.0,1.0,5.0,10.0,1.0,9.0,24.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,3.0,0.0,0.0,0.0,7419.291129817253,19099.71880570323,30361.678959512166,0.0,0.0,0.0,9104.498291580005,33880.340199393104,44095.90001729596,7.0,11.0,30.0,1,1,1,0,0,0,179194,233700.58
163,111,5.0,1,2,1,1,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,243128,224332.66
164,111,13.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,42.0,141.0,3.0,26.0,59.0,6.0,19.0,30.0,5.0,29.0,59.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,2.0,8.0,9.0,0.0,0.0,0.0,3002.353536142327,9944.90525024284,41904.956347881074,0.0,0.0,0.0,2706.149498452718,12009.181072559417,24289.97959277992,10.0,29.0,53.0,0,1,1,0,0,0,361696,310377.25
165,111,30.0,0,3,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,29.0,57.0,4.0,19.0,42.0,3.0,12.0,26.0,4.0,25.0,55.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,3.0,0.0,0.0,0.0,2406.0672926712177,19390.21641840313,156029.31319686008,0.0,0.0,41336.63604269474,4987.395966158527,9911.458346061929,33169.17893428608,5.0,17.0,42.0,0,1,1,0,0,0,251327,220849.3
166,111,36.0,0,1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,15.0,43.0,93.0,5.0,19.0,52.0,1.0,9.0,29.0,7.0,27.0,56.0,0.0,5.0,8.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,8.0,0.0,0.0,0.0,4735.010759788743,17131.789895173835,39236.59750155516,0.0,0.0,0.0,3265.8081672915423,10605.850238303912,13706.539891747734,6.0,16.0,42.0,0,1,1,0,0,0,246102,220891.28
167,111,44.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,21.0,76.0,6.0,26.0,54.0,3.0,9.0,25.0,4.0,25.0,55.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,1.0,6.0,0.0,0.0,0.0,7925.697828707025,40271.77539238014,68223.94047771872,0.0,0.0,0.0,0.0,4245.854658958757,34555.26620827133,6.0,15.0,38.0,0,0,1,0,0,0,237906,222512.48
168,111,42.0,0,4,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,23.0,45.0,7.0,22.0,32.0,4.0,6.0,18.0,4.0,17.0,28.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,2.0,3.0,0.0,0.0,0.0,5470.316538817805,18926.69006489204,36847.60684058054,0.0,0.0,0.0,3273.588686779679,15532.619219357355,46402.89231217995,3.0,21.0,36.0,0,1,1,0,0,0,240661,189625.5
169,111,2.0,1,4,2,4,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,8.0,33.0,5.0,10.0,20.0,4.0,6.0,17.0,4.0,16.0,36.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,3.0,9.0,19.0,0.0,0.0,0.0,33354.380592963804,140876.57728540257,259479.58537148728,33036.55830970117,83026.38128230885,141820.2425544982,2236.17962155113,9958.65876502273,15467.535118757767,8.0,25.0,50.0,1,1,1,0,1,1,247046,285745.22
170,111,41.0,0,1,1,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,3.0,43.0,135.0,2.0,23.0,57.0,7.0,17.0,30.0,5.0,27.0,59.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,5.0,9.0,0.0,0.0,0.0,4051.181174955519,8689.527369625579,34807.48543304804,0.0,0.0,0.0,620.7734336087427,9029.012327685568,27199.376039045143,4.0,24.0,52.0,0,1,1,0,0,0,258517,283336.38
171,111,49.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,8.0,13.0,44.0,5.0,9.0,31.0,3.0,6.0,20.0,4.0,12.0,27.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,5744.096697754103,48124.55298090803,103496.74235734643,0.0,0.0,0.0,4062.529861405696,11383.975067342091,46642.74383615467,5.0,10.0,35.0,0,0,1,0,0,0,258492,283565.44
172,111,54.0,0,5,1,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,7.0,11.0,37.0,3.0,9.0,32.0,2.0,5.0,18.0,4.0,9.0,33.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4675.101738186467,41874.55391013844,94018.26366518631,0.0,0.0,0.0,4938.912899239223,23176.76195682556,51048.36388108396,3.0,12.0,33.0,0,0,1,0,0,0,273611,254290.56
173,111,38.0,0,3,2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,8.0,30.0,72.0,10.0,29.0,52.0,4.0,6.0,26.0,12.0,33.0,55.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,6.0,0.0,0.0,0.0,2854.1455802036016,14286.441236118664,63979.539129577184,0.0,0.0,0.0,741.724159423239,21453.155859616538,35305.011776446525,4.0,17.0,48.0,0,1,1,0,0,0,250907,222098.53
174,111,21.0,0,2,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2.0,26.0,49.0,1.0,15.0,28.0,1.0,8.0,17.0,2.0,20.0,35.0,0.0,2.0,5.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,6354.205153244517,14030.462999559571,81481.14776289069,0.0,0.0,0.0,789.1021017215838,9044.912096987868,26011.05250450017,0.0,15.0,30.0,0,1,1,0,0,0,260591,252436.95
175,111,38.0,0,2,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,10.0,30.0,71.0,10.0,27.0,49.0,4.0,9.0,24.0,13.0,30.0,57.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,6.0,0.0,0.0,0.0,2854.1455802036016,14355.696737998876,64644.03648711844,0.0,0.0,0.0,760.2209278343107,20483.623690636563,36578.91181353088,4.0,18.0,45.0,0,1,1,0,0,0,200424,216131.66
176,111,13.0,1,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,9.0,34.0,64.0,7.0,22.0,44.0,0.0,10.0,23.0,6.0,32.0,58.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,3.0,6.0,0.0,0.0,0.0,3723.227293309405,14231.86483564802,90018.51446255029,0.0,0.0,6806.102204796894,5273.786606951694,21725.48659180133,35490.615667788064,8.0,22.0,50.0,1,1,1,0,0,0,272220,214189.14
177,111,13.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1.0,30.0,64.0,2.0,28.0,55.0,4.0,15.0,24.0,4.0,25.0,54.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,4.0,0.0,0.0,0.0,6865.172546350761,43831.04653219496,87309.43528186892,0.0,0.0,0.0,0.0,11181.88995864331,30872.088757140464,3.0,22.0,35.0,0,1,1,0,0,0,266174,232881.94
178,111,33.0,0,3,2,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,11.0,35.0,59.0,10.0,25.0,39.0,2.0,10.0,17.0,11.0,38.0,49.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,3.0,6.0,0.0,0.0,0.0,1859.179460646412,17272.88648709451,27797.16805706512,0.0,0.0,0.0,11814.0282457394,26128.21898025889,39753.58568056377,4.0,27.0,48.0,1,1,1,0,0,0,251498,249494.81
179,111,53.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,8.0,35.0,60.0,10.0,30.0,47.0,3.0,12.0,23.0,5.0,28.0,49.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,7.0,0.0,0.0,0.0,2759.950125771845,13801.640942664342,41210.5794222645,0.0,0.0,0.0,1975.548536146144,12170.360886680332,31095.13844022236,4.0,19.0,36.0,0,1,1,0,0,0,294314,229461.92
180,111,39.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,16.0,43.0,67.0,13.0,33.0,50.0,3.0,17.0,30.0,9.0,26.0,51.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,2.0,3.0,0.0,0.0,0.0,2680.581867596899,11744.776469498302,90696.31356499527,0.0,0.0,0.0,79.75197181766876,1730.566504224542,44253.669715682605,4.0,20.0,38.0,1,1,1,0,0,0,216223,264905.62
181,111,8.0,1,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,8.0,39.0,65.0,5.0,23.0,43.0,5.0,17.0,23.0,8.0,24.0,57.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,2.0,4.0,8.0,0.0,0.0,0.0,5848.683448934868,12349.053348335745,21425.045263137505,0.0,0.0,0.0,3617.7792097828137,10439.151589114306,29212.88563137774,4.0,13.0,36.0,0,1,1,0,0,0,334620,294510.06
182,111,43.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,7.0,20.0,39.0,5.0,12.0,27.0,4.0,9.0,20.0,3.0,8.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,40246.629677048,76995.8634690408,107318.191709075,0.0,0.0,0.0,1455.904788435546,17146.165809146005,45611.8157882703,4.0,13.0,32.0,0,0,0,0,0,0,255958,286283.06
183,111,41.0,0,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,4.0,18.0,35.0,2.0,16.0,27.0,1.0,13.0,20.0,3.0,14.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,18215.282093268204,63376.91905128534,110186.5712754458,0.0,0.0,0.0,2184.5239295281685,9403.355819879704,22401.62013335659,4.0,13.0,28.0,0,0,0,0,0,0,279652,260107.38
184,111,57.0,0,1,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,15.0,36.0,59.0,13.0,21.0,41.0,1.0,10.0,16.0,16.0,36.0,55.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,3.0,7.0,0.0,0.0,0.0,5582.406753955816,9032.822830194618,58188.0689238706,0.0,0.0,1775.1248235829094,8978.361233532158,24626.764570439194,34305.48656302551,5.0,23.0,49.0,1,1,1,0,0,0,184232,198609.28
185,111,25.0,0,3,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,5.0,26.0,61.0,8.0,18.0,41.0,3.0,8.0,24.0,7.0,21.0,47.0,0.0,3.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,6.0,0.0,0.0,0.0,4392.905020414559,17772.95780766957,59289.962020520485,0.0,0.0,0.0,1787.7972753440094,7020.702548715844,20883.20839995827,3.0,8.0,37.0,0,1,1,0,0,0,243419,245816.27
186,111,5.0,1,2,2,1,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,207317,191401.06
187,111,44.0,0,4,0,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,6.0,21.0,76.0,7.0,26.0,54.0,2.0,9.0,26.0,6.0,27.0,55.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,3.0,6.0,0.0,0.0,0.0,6959.495135232483,38272.14493529009,66193.34617549772,0.0,0.0,0.0,0.0,7612.557690935396,36429.57622129264,6.0,15.0,39.0,0,0,1,0,0,0,192579,198063.69
188,111,30.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,2.0,32.0,68.0,2.0,26.0,55.0,4.0,15.0,25.0,5.0,25.0,57.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,7074.474700408889,41606.46975771406,73113.30305264633,0.0,0.0,0.0,0.0,9483.401083085784,30007.68187994909,4.0,21.0,42.0,0,1,1,0,0,0,238710,247146.03
189,111,38.0,0,2,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,13.0,41.0,63.0,10.0,33.0,48.0,5.0,16.0,22.0,5.0,27.0,54.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,9.0,0.0,0.0,0.0,3701.8218161175,13579.961702162836,34891.79164002519,0.0,0.0,0.0,3282.074613717423,11294.165433908496,41449.62847931383,4.0,18.0,36.0,0,1,1,0,0,0,235346,252964.17
190,111,44.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,3.0,23.0,56.0,2.0,23.0,40.0,1.0,11.0,23.0,3.0,16.0,44.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,3.0,0.0,0.0,0.0,11201.383133969442,46820.513395035865,89770.95241473077,0.0,0.0,0.0,2236.17962155113,6377.405630687614,22274.69464275132,4.0,16.0,29.0,0,0,1,0,0,0,234518,209058.78
191,111,50.0,0,3,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,10.0,30.0,55.0,7.0,20.0,43.0,6.0,17.0,24.0,5.0,20.0,41.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,3101.175335533072,54828.0563233478,112016.1271084488,0.0,0.0,0.0,2236.17962155113,8912.114281121405,16156.770287812988,4.0,17.0,41.0,0,0,1,0,0,0,245098,223486.66
192,111,33.0,0,0,0,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,13.0,35.0,59.0,11.0,22.0,40.0,1.0,9.0,18.0,13.0,36.0,51.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,3.0,9.0,0.0,0.0,0.0,2391.476279406077,18515.049979152165,32398.831736554388,0.0,0.0,0.0,15289.280036199134,23580.649761588706,35162.990754196246,6.0,25.0,49.0,1,1,1,0,0,0,217303,260796.06
193,111,29.0,0,3,2,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2.0,33.0,70.0,1.0,24.0,55.0,2.0,11.0,26.0,5.0,28.0,59.0,0.0,4.0,5.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,5396.015720058157,31505.54914183206,67959.7918779622,0.0,0.0,0.0,793.2808529457502,14889.897246727764,31470.704285231688,4.0,21.0,46.0,0,1,1,0,0,0,250805,262331.62
194,111,32.0,0,2,2,1,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,8.0,31.0,67.0,10.0,29.0,49.0,2.0,11.0,22.0,12.0,29.0,56.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,7.0,0.0,0.0,0.0,2274.899421913573,18853.557169659507,64129.01180653243,0.0,0.0,0.0,1407.1937117482912,22739.92610195481,38712.15303949501,2.0,21.0,43.0,0,1,1,0,0,0,251171,253808.3
195,111,5.0,1,2,2,1,1,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,249896,190018.31
196,111,52.0,0,3,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,5.0,22.0,76.0,4.0,16.0,54.0,1.0,7.0,19.0,1.0,17.0,59.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,4.0,9.0,0.0,0.0,0.0,10321.340782365569,10690.637769222776,40821.19916497587,0.0,0.0,0.0,8512.48397495022,21368.35845638521,44923.65859368078,8.0,18.0,46.0,0,0,1,0,0,0,205588,178311.28
197,111,9.0,1,1,1,1,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,19.0,42.0,5.0,13.0,22.0,4.0,6.0,16.0,7.0,24.0,40.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,2.0,11.0,21.0,0.0,0.0,0.0,28785.60362628484,128238.52855875272,235211.41791380008,15080.373960373165,70336.56081207689,121276.04667301229,0.0,8526.623306444251,17265.955440515638,7.0,27.0,53.0,1,1,1,0,1,1,294717,257255.03
198,111,50.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,9.0,39.0,61.0,7.0,31.0,45.0,4.0,15.0,21.0,5.0,26.0,48.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,4.0,4.0,7.0,0.0,0.0,0.0,8455.775117846875,11657.557097041486,31395.56547553151,0.0,0.0,0.0,4816.606118856161,11672.085535812228,39457.68507103382,4.0,16.0,39.0,0,1,1,0,0,0,241644,243498.02
199,111,44.0,0,3,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,5.0,21.0,76.0,7.0,26.0,54.0,3.0,9.0,26.0,7.0,27.0,53.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,3.0,6.0,0.0,0.0,0.0,7323.377124992749,39193.39991532389,66167.54589958671,0.0,0.0,0.0,0.0,6950.270250169833,36084.10236078215,6.0,15.0,39.0,0,0,1,0,0,0,243940,238209.73
200,111,46.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5.0,23.0,65.0,1.0,16.0,35.0,1.0,3.0,14.0,2.0,25.0,57.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,2.0,14.0,0.0,0.0,0.0,8899.169542334494,10758.349002980904,23643.93458898312,0.0,0.0,0.0,7308.630110345482,28346.39537536912,34681.9568160014,6.0,22.0,48.0,0,1,1,0,0,0,189562,170582.38
201,111,2.0,1,0,0,0,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,7.0,77.0,190.0,5.0,31.0,73.0,3.0,20.0,35.0,7.0,25.0,65.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,5.0,10.0,0.0,0.0,0.0,1489.5238797440202,18880.191211072477,36464.00185187112,0.0,0.0,0.0,6730.767317826254,14020.278990211356,27410.78739715372,5.0,28.0,50.0,0,1,1,0,0,0,532395,618659.25
