,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_500,NEAR_TRA_750,y,0
40,111,32.0,1,4,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,5.0,30.0,0.0,3.0,15.0,0.0,3.0,12.0,1.0,11.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,5.0,0.0,0.0,0.0,0.0,18369.211206011518,49483.85188510286,0.0,0.0,0.0,0.0,741.4062176847744,20560.203457538944,6.0,18.0,34.0,0,0,1,0,0,125856,151628.56
41,111,29.0,1,3,2,2,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,17.0,25.0,26.0,7.0,12.0,15.0,6.0,8.0,11.0,8.0,21.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,3.0,4.0,6.0,0.0,0.0,0.0,18715.255664740234,92093.67199259832,144395.4270090746,0.0,2432.9102956260167,82121.76233753387,4807.580307964197,23080.2322882694,34689.15490892006,5.0,16.0,26.0,0,0,1,0,0,163932,182325.62
42,111,12.0,1,3,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,5.0,12.0,1.0,5.0,12.0,1.0,4.0,8.0,2.0,12.0,25.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,10.0,0.0,0.0,0.0,37630.19717767676,110448.74147526796,261518.0693292268,38272.7992758062,80935.52172025647,131872.00832294018,0.0,5094.560663783363,20127.860611700275,4.0,25.0,44.0,0,1,1,0,1,184682,214679.19
43,111,6.0,1,1,2,1,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,22.0,35.0,38.0,9.0,25.0,30.0,8.0,17.0,20.0,5.0,14.0,22.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,2.0,6.0,17.0,0.0,0.0,22743.838738546463,0.0,44458.02749101641,166477.7619990719,0.0,2104.5369067602555,35256.491640376975,7382.468323974372,16647.777587627843,21975.88770113097,7.0,34.0,49.0,0,1,1,0,0,278525,239891.31
44,111,39.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,29.0,1.0,1.0,26.0,0.0,2.0,17.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,4.0,15.0,0.0,0.0,0.0,66145.3265668716,173074.95355133398,204109.65986533125,9367.27816309245,70054.16236053783,70054.16236053783,0.0,1179.557860508922,20378.4335014599,2.0,8.0,36.0,0,0,1,0,0,149791,170431.9
45,111,43.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,17.0,1.0,3.0,12.0,1.0,3.0,9.0,4.0,6.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,5.0,14.0,26.0,0.0,0.0,20292.92021620693,4920.686916666456,8825.794248124841,76357.57135840127,0.0,0.0,6755.9920050205865,8178.65480675263,8178.65480675263,27760.12148741204,3.0,11.0,34.0,0,0,1,0,0,181446,151399.42
46,111,6.0,1,3,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,3.0,8.0,0.0,2.0,5.0,1.0,1.0,3.0,1.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,2.0,4.0,0.0,0.0,0.0,25926.51096281345,83542.74878727249,184581.59716433636,0.0,0.0,38863.91022597977,0.0,19292.14068054439,45630.18879564236,2.0,12.0,34.0,0,0,0,0,0,228296,192417.3
47,111,18.0,0,3,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,3.0,5.0,0.0,13997.073290289813,17532.82393608366,460.88136074494577,460.88136074494577,49934.13015489025,0.0,0.0,0.0,0.0,1029.2791419237535,7138.030406375868,0.0,0.0,7.0,0,0,1,0,0,195525,182147.02
48,111,20.0,1,3,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1.0,4.0,6.0,1.0,3.0,5.0,1.0,2.0,3.0,5.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,1046.2920769815196,9403.830746919026,33880.578033827434,0.0,0.0,0.0,12323.38723213862,18258.128130429985,21752.663918257997,5.0,17.0,23.0,0,0,0,0,0,198672,197109.67
49,111,41.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,7.0,17.0,32.0,4.0,15.0,29.0,2.0,5.0,10.0,5.0,20.0,40.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,4.0,0.0,0.0,0.0,8097.793049747144,43129.49950675908,97488.17480861409,0.0,0.0,8713.933611561855,2831.286448010311,26846.85655951689,38224.51167399234,3.0,12.0,41.0,0,1,1,0,0,180148,193113.52
50,111,37.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,4.0,10.0,21.0,3.0,6.0,10.0,2.0,6.0,8.0,3.0,12.0,25.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,4.0,4.0,0.0,11058.2555311556,66173.94068855494,2018.432099785772,20655.938215180453,56411.72884288258,0.0,0.0,0.0,17138.269668020628,30387.568636160737,32577.24089290955,3.0,12.0,31.0,0,0,0,0,0,136444,136093.92
51,111,27.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,18.0,36.0,38.0,11.0,26.0,30.0,8.0,17.0,20.0,7.0,17.0,20.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,5.0,9.0,16.0,0.0,15964.312318562435,27529.74908087495,12802.156910321395,45702.869739160094,117162.11943343516,0.0,0.0,8309.738604241864,13989.545468726566,18829.84530145457,21377.84715753873,12.0,31.0,49.0,1,1,1,0,0,221578,247749.69
52,111,27.0,0,3,2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,11.0,25.0,2.0,8.0,15.0,2.0,6.0,9.0,3.0,15.0,23.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,2.0,2.0,7.0,0.0,0.0,0.0,9543.703595217965,29613.48385471115,41737.17428627431,0.0,0.0,1072.7355676932257,0.0,5706.842335868529,9684.58821242309,4.0,12.0,36.0,1,1,1,0,0,181011,206406.47
53,111,17.0,1,3,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,24.0,40.0,0.0,20.0,28.0,0.0,9.0,16.0,3.0,14.0,21.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,6.0,11.0,0.0,4789.041902826445,27529.74908087495,53679.750549281554,85638.66156465416,149383.45267252732,0.0,0.0,15653.984519528472,0.0,10919.732952137869,16225.725090277696,5.0,29.0,49.0,0,1,1,0,0,184738,234281.55
54,111,28.0,0,2,2,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,11.0,27.0,2.0,10.0,17.0,0.0,6.0,9.0,3.0,15.0,27.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,5.0,0.0,0.0,0.0,8911.1602417654,16750.303355593584,105307.61260640108,0.0,0.0,30226.728768186265,228.6391134625294,5724.015133059579,13014.57128030202,0.0,11.0,25.0,0,1,1,0,0,244871,232542.53
55,111,20.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,9.0,39.0,0.0,10.0,26.0,0.0,8.0,16.0,3.0,10.0,20.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1.0,4.0,10.0,0.0,0.0,23771.32903781955,22187.53422207452,89640.66910546266,170972.7655832192,0.0,0.0,31647.723182122623,0.0,527.3447074094372,16225.725090277696,5.0,20.0,42.0,0,1,1,0,0,224571,245295.75
56,111,42.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,19.0,0.0,2.0,11.0,1.0,2.0,6.0,3.0,8.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,2.0,4.0,0.0,0.0,12967.715539250648,1046.1222257354184,6630.6793912964295,35966.285740220526,0.0,0.0,0.0,0.0,2433.2183289916475,22500.663423867834,6.0,17.0,32.0,0,0,0,0,0,119017,126190.78
57,111,42.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.0,24.0,3.0,7.0,17.0,3.0,3.0,12.0,2.0,7.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,6.0,10.0,26.0,0.0,1868.5794124795236,27529.74908087495,5343.697763858975,8825.794248124841,55735.40971488602,0.0,0.0,3427.86189159862,6287.492035960915,9120.906650699082,27329.433577156466,5.0,10.0,34.0,0,0,1,0,0,136056,169465.27
58,111,37.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,10.0,24.0,30.0,5.0,11.0,20.0,2.0,8.0,11.0,8.0,18.0,29.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,3.0,8.0,0.0,0.0,0.0,6874.1424487891245,75713.13725654948,200142.7799055233,0.0,25370.806589725948,76021.98321731918,5200.556402563996,7436.736024115125,12960.779740185895,7.0,10.0,22.0,1,1,1,0,0,134634,148601.88
59,111,25.0,0,2,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,5.0,40.0,0.0,7.0,26.0,0.0,5.0,16.0,3.0,7.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,2.0,4.0,9.0,0.0,0.0,10902.772785315095,3271.621433327045,85599.79019120584,162155.72115171727,0.0,0.0,27509.512962451805,0.0,0.0,16225.725090277696,9.0,17.0,40.0,0,1,1,0,0,232874,224934.4
60,111,32.0,1,4,2,3,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,4.0,16.0,0.0,4.0,20.0,1.0,1.0,6.0,1.0,5.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1.0,2.0,7.0,0.0,0.0,0.0,11602.527129027232,91712.87769331931,205071.3553318249,0.0,23656.667432431783,69901.5032166028,0.0,0.0,8720.85995997246,3.0,8.0,22.0,0,0,1,0,0,118120,173606.03
61,111,33.0,0,4,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.0,35.0,2.0,7.0,23.0,0.0,4.0,16.0,1.0,5.0,17.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,3.0,4.0,9.0,0.0,0.0,0.0,2228.092636968602,39090.81495006069,106634.7132672971,0.0,0.0,6289.33368497198,0.0,0.0,14752.20443302892,5.0,17.0,38.0,0,0,1,0,0,152681,161993.16
62,111,36.0,0,4,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,21.0,38.0,3.0,15.0,30.0,2.0,10.0,19.0,5.0,15.0,24.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1.0,6.0,14.0,23689.851313397616,27529.74908087495,27529.74908087495,6459.269099147037,88272.15259121361,129854.60761155796,0.0,0.0,0.0,2438.963555531,13989.545468726566,24558.062808149385,8.0,22.0,45.0,1,1,1,0,0,151747,159988.6
63,111,24.0,1,3,2,1,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2.0,9.0,13.0,0.0,6.0,10.0,0.0,4.0,5.0,1.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,4.0,5.0,0.0,0.0,0.0,7726.835807510948,36073.32814882592,100448.65373286536,0.0,8316.406965841843,60301.90548842885,2236.17962155113,2989.0647638892287,6542.3018050349365,6.0,15.0,24.0,0,1,1,0,0,218712,212906.31
64,111,41.0,0,3,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,17.0,31.0,38.0,11.0,20.0,30.0,7.0,15.0,20.0,3.0,9.0,22.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,2.0,5.0,10.0,0.0,0.0,0.0,290.99353201551315,32253.803592095097,119325.44786225536,0.0,0.0,30232.224807756877,1445.8265036106693,12826.891019018489,17245.76727328595,10.0,27.0,51.0,0,0,1,0,0,143504,147846.52
65,111,6.0,1,5,2,5,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,16.0,26.0,2.0,10.0,25.0,1.0,6.0,9.0,3.0,17.0,33.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,3.0,6.0,0.0,0.0,0.0,9710.62908508127,34456.519984508086,74567.6884023638,0.0,0.0,0.0,2837.900350976045,12380.78047033355,37928.11159742143,1.0,10.0,34.0,0,0,1,0,0,259445,257622.4
66,111,38.0,0,4,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,12.0,24.0,26.0,8.0,12.0,15.0,6.0,8.0,11.0,8.0,23.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,3.0,7.0,0.0,0.0,78.62235084176963,18457.569753095577,46662.862649508046,128670.9265107107,0.0,0.0,63731.50170963828,6480.138849851404,22223.410122060755,35079.24723900119,6.0,16.0,28.0,0,0,1,0,0,133415,136484.89
67,111,23.0,1,3,2,2,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,20.0,28.0,0.0,9.0,17.0,1.0,7.0,9.0,4.0,14.0,28.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,3.0,7.0,0.0,0.0,0.0,69958.6002034714,145724.87611757717,225352.09568454945,23855.744153564392,75278.24017052697,114749.79043672758,2964.376781012866,7636.19899001042,26312.409119612315,0.0,9.0,27.0,0,1,1,0,0,142793,147258.16
68,111,39.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5.0,21.0,31.0,4.0,15.0,27.0,2.0,7.0,11.0,7.0,28.0,41.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8301.363140595578,52039.41472202639,150621.68132954417,0.0,0.0,67996.95695347727,808.1958466070865,7713.145707341301,14202.544881337746,4.0,20.0,33.0,0,1,1,0,0,133287,156049.38
69,111,12.0,1,3,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,17387.232718951916,22004.544092769054,206109.00716955643,0.0,0.0,62983.97178609197,4206.141197327823,24181.764742131665,29148.1509973649,3.0,19.0,36.0,0,0,0,0,0,202725,181509.34
70,111,38.0,0,3,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,4.0,15.0,29.0,6.0,11.0,26.0,4.0,9.0,14.0,4.0,11.0,23.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,2.0,0.0,0.0,0.0,32718.977442779917,173698.27870933668,235249.36689333885,11406.217031626962,67908.81332476987,70054.16236053783,0.0,962.1902226699324,4207.034266032915,6.0,18.0,41.0,1,1,1,0,0,240774,196446.95
71,111,41.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5.0,15.0,22.0,0.0,0.0,0.0,6687.837957086324,19067.25853522069,49299.7723835663,0.0,0.0,0.0,5168.023594692632,8229.731445333891,13770.576018685477,0.0,3.0,12.0,0,0,0,0,0,115474,130645.484
72,111,29.0,0,3,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,9.0,0.0,4.0,10.0,0.0,3.0,9.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,4.0,15.0,25.0,0.0,0.0,9439.553484216203,5148.088008276934,8890.16059004628,114688.96976206188,0.0,0.0,19150.046419243787,6546.005216680464,11193.41326515391,27125.552990487624,3.0,11.0,30.0,0,0,0,0,0,164041,171632.97
73,111,14.0,1,2,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,15.0,27.0,5.0,8.0,17.0,3.0,5.0,11.0,3.0,16.0,26.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,3.0,7.0,0.0,0.0,0.0,11139.921037024966,34877.206671622494,174508.12340077912,0.0,358.3748586604563,54379.85460883362,2236.17962155113,5200.556402563996,12629.824996980387,6.0,10.0,21.0,1,1,1,0,0,235411,221197.36
74,111,38.0,0,3,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,11.0,21.0,26.0,7.0,10.0,15.0,4.0,8.0,11.0,7.0,20.0,26.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,3.0,3.0,6.0,0.0,0.0,7523.181477635757,18133.86273755811,60736.108779455855,132968.20468646576,0.0,0.0,74343.77772676734,10934.197125627386,21020.08434072492,37777.73132006375,4.0,16.0,27.0,0,0,1,0,0,123772,142112.33
75,111,29.0,0,3,2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,3.0,7.0,0.0,9565.319648644752,17532.82393608366,460.88136074494577,6141.247869981435,61389.51468533596,0.0,0.0,0.0,714.0601822443803,1038.7471167607214,21026.389952977974,0.0,4.0,14.0,0,0,1,0,0,209882,173288.61
76,111,38.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2.0,5.0,14.0,2.0,4.0,7.0,0.0,1.0,3.0,6.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,2.0,0.0,0.0,0.0,3004.963923208936,19158.239246467183,53201.121231974976,0.0,0.0,0.0,1417.705843924919,13836.497922752747,40252.71359469333,4.0,13.0,31.0,0,0,0,0,0,153276,160206.73
77,111,39.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,15.0,24.0,1.0,11.0,13.0,2.0,5.0,7.0,2.0,12.0,31.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,3.0,3.0,5.0,0.0,0.0,0.0,28335.73869564616,40483.77042717923,62822.87506523077,0.0,0.0,0.0,2831.286448010311,19753.10842608108,32448.612361643693,2.0,12.0,27.0,0,1,1,0,0,143900,186643.9
78,111,20.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,5.0,12.0,0.0,3.0,8.0,0.0,3.0,5.0,0.0,6.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1486.3854426304233,20326.56158876771,0.0,0.0,0.0,1307.6121185133304,5163.026617618722,10238.655650678802,1.0,9.0,21.0,0,1,1,0,0,234705,228361.45
79,111,39.0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,4.0,16.0,0.0,5.0,20.0,1.0,2.0,9.0,1.0,5.0,19.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,1.0,2.0,8.0,0.0,0.0,0.0,55562.2505154649,156640.14218692825,209689.64857829752,11135.596091908692,59846.16144141005,70054.16236053783,0.0,364.1496790776987,6454.586615555435,2.0,9.0,28.0,0,0,1,0,0,167648,176047.55
