,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
6465,109,南京東路二段196號五樓,中山區,10.0,房地(土地+建物)+車位,1091007,0990528,3,2,2,坡道機械,有,268790,False,5,121.53535079999999,25.051724
6466,109,遼寧街107號四樓,中山區,47.0,房地(土地+建物),1091006,0620118,3,2,1,,無,230284,False,4,121.54214239999999,25.050818600000003
6467,109,國興路1巷5號十一樓之1,萬華區,38.0,房地(土地+建物),1091006,0710702,3,2,2,,有,117925,False,11,121.5091829,25.024314900000004
6468,109,園區街46號七樓之2、七樓之3,南港區,9.0,房地(土地+建物)+車位,1091007,1000414,5,2,2,坡道平面,有,195214,False,7,121.61225799999998,25.059263899999998
6469,109,新東街16巷3號四樓,松山區,47.0,房地(土地+建物),1091028,0620108,5,1,5,,無,224661,False,4,121.5663696,25.058097699999998
6470,109,天母西路117巷52弄26號二樓,北投區,36.0,房地(土地+建物),1091030,0731113,3,2,2,,有,165266,False,2,121.525304,25.120902999999995
6471,109,天母西路115號十七樓之1,北投區,1.0,房地(土地+建物)+車位,1091020,1081226,0,2,3,坡道平面,有,311625,False,17,121.5234385,25.1193663
6472,109,社子街120號四樓,士林區,47.0,房地(土地+建物),1091021,0621218,2,2,1,,無,111546,False,4,121.50524209999999,25.087908000000002
6473,109,溫泉路58巷7之2號,北投區,40.0,房地(土地+建物),1091022,0691106,3,2,2,,無,188650,False,1,121.5045585,25.1337468
6474,109,義理街1號三樓,北投區,44.0,房地(土地+建物),1091009,0651019,4,2,4,,無,164021,False,3,121.51487780000001,25.1160014
6475,109,泉源路39之49號十一樓,北投區,35.0,房地(土地+建物),1091018,0740117,2,2,1,,有,80312,False,11,121.50717669999999,25.141508
6476,109,德行東路331巷47號七樓,士林區,33.0,房地(土地+建物),1091008,0761130,3,2,2,,有,203417,False,7,121.537908,25.1120859
6477,109,奇岩路241巷7弄26號四樓,北投區,1.0,房地(土地+建物)+車位,1091013,1081223,3,2,2,坡道平面,有,162441,False,4,121.5102522,25.129424399999998
6478,109,自強街175號五樓之2,北投區,41.0,房地(土地+建物),1091007,0680509,3,1,2,,無,126999,False,5,120.42076290000001,23.464868499999998
6479,109,園區街46號九樓,南港區,9.0,房地(土地+建物)+車位,1091011,1000414,3,2,2,坡道平面,有,201957,False,9,121.61225799999998,25.059263899999998
6480,109,重陽路125巷36弄30號六樓之2,南港區,12.0,房地(土地+建物)+車位,1091008,0970122,1,2,1,坡道機械,有,151172,False,6,121.5965938,25.057246099999997
6481,109,八德路三段12巷51弄21號二樓,松山區,50.0,房地(土地+建物),1091027,0590108,6,2,2,,無,208333,False,2,121.5516658,25.046274
6482,109,松山路256號三樓,信義區,36.0,房地(土地+建物),1091018,0730608,1,2,1,,有,154701,False,3,121.57738699999999,25.044177999999995
6483,109,八德路三段12巷57弄36號四樓,松山區,38.0,房地(土地+建物),1091028,0710226,3,2,2,,有,196833,False,4,121.551849,25.045214299999998
6484,109,興義街65號三樓,萬華區,48.0,房地(土地+建物),1091031,0611229,3,2,1,,無,105159,False,3,121.49131569999999,25.026135099999998
6485,109,金龍路47巷13弄9號二樓,內湖區,5.0,房地(土地+建物)+車位,1091023,1040518,4,2,2,坡道平面,有,195551,False,2,121.5939294,25.0854857
6486,109,松江路38巷25號七樓,中山區,1.0,房地(土地+建物)+車位,1091018,1080104,0,0,0,坡道平面,有,303969,False,7,121.53108180000001,25.047663
6487,109,陽光街161巷12之33號三樓,內湖區,1.0,房地(土地+建物)+車位,1091019,1080716,1,1,1,塔式車位,有,226133,False,3,121.5854815,25.074383599999997
6488,109,陽光街161巷12之39號三樓,內湖區,1.0,房地(土地+建物),1091026,1080716,1,1,1,,有,216504,False,3,121.5854815,25.074383599999997
6489,109,內湖路一段411巷68號二十八樓,內湖區,4.0,房地(土地+建物)+車位,1091012,1051026,0,0,0,坡道平面,有,399275,False,28,121.57174219999999,25.083771799999997
6490,109,政大一街295號三樓,文山區,6.0,房地(土地+建物)+車位,1091016,1031113,2,2,1,坡道平面,有,156427,False,3,121.58533729999999,24.9867392
6491,109,市民大道四段124號四樓之3,大安區,33.0,房地(土地+建物),1091021,0760619,1,1,1,,有,235031,False,4,121.55125109999997,25.0443765
6492,109,長壽路30號,北投區,18.0,房地(土地+建物),1091019,0910627,7,2,4,,無,136379,False,1,120.87371065,24.014619649999997
6493,109,信義路五段150巷20弄6號三樓,信義區,32.0,房地(土地+建物),1091030,0770601,3,2,2,,無,142622,False,3,121.569263,25.02771
6494,109,八德路三段158巷20弄40號七樓之7,松山區,43.0,房地(土地+建物),1091016,0661019,1,1,1,,有,218723,False,7,121.55475005,25.047350899999998
6495,109,經貿二路157巷58號九樓,南港區,12.0,房地(土地+建物)+車位,1091011,0970612,2,2,2,坡道平面,有,185909,False,9,121.61747959999998,25.061105100000002
6496,109,中坡北路37巷2號二樓,信義區,35.0,房地(土地+建物),1091028,0740514,3,2,2,,無,181053,False,2,121.58034599999999,25.045871
6497,109,市民大道六段318號五樓,信義區,6.0,房地(土地+建物)+車位,1091024,1031227,3,2,2,坡道平面,有,212573,False,5,121.5796529,25.0488109
6498,109,松仁路202巷1號四樓,信義區,46.0,房地(土地+建物),1091006,0630619,3,2,1,,無,212993,False,4,121.56820355,25.027247399999997
6499,109,中山北路二段65巷10號十二樓之5,中山區,0.0,房地(土地+建物),1091031,1090428,1,0,1,,有,309768,False,12,121.52401470000001,25.0569626
6500,109,龍江路281巷3號五樓,中山區,39.0,房地(土地+建物),1091013,0700114,4,2,2,,有,182971,False,5,121.54102370000001,25.059899899999998
6501,109,內湖路一段47巷34之2號五樓,內湖區,7.0,房地(土地+建物)+車位,1091027,1020506,3,3,3,塔式車位,有,174984,False,5,121.5583437,25.0883432
6502,109,復興北路66號十樓之1,中山區,41.0,房地(土地+建物),1091007,0680425,2,1,1,,有,208565,False,10,121.5437841,25.0506693
6503,109,大湖山莊街219巷13號,內湖區,31.0,房地(土地+建物)+車位,1091011,0780626,4,2,3,其他,無,129469,False,1,121.59970299999999,25.088596000000003
6504,109,承德路三段83號三樓之1,大同區,22.0,房地(土地+建物)+車位,1091009,0870212,5,2,2,升降平面,有,129552,False,3,121.51863309999999,25.065819299999998
6505,109,漢口街一段132號七樓之4,中正區,34.0,房地(土地+建物),1091019,0750609,1,1,1,,有,180463,False,7,121.50990700000001,25.045064999999997
6506,109,艋舺大道438號四樓,萬華區,41.0,房地(土地+建物),1091004,0680323,3,2,1,,無,89901,False,4,121.49153949999999,25.028468699999998
6507,109,萬寧街28號六樓,文山區,29.0,房地(土地+建物)+車位,1091021,0801022,3,2,2,坡道平面,有,82190,False,6,121.5645965,25.0031259
6508,109,興隆路三段185巷3弄4號三樓,文山區,37.0,房地(土地+建物),1091011,0720823,2,2,2,,無,100324,False,3,121.56089100000001,24.995721000000003
6509,109,指南路三段32巷1號三樓,文山區,10.0,房地(土地+建物)+車位,1091026,0990729,3,2,2,坡道平面,有,111823,False,3,121.57972199999999,24.982649
6510,109,木柵路三段168號十四樓之2,文山區,3.0,房地(土地+建物)+車位,1091017,1060511,3,2,2,坡道平面,有,178581,False,14,121.56912940000001,24.989179000000004
6511,109,木柵路三段168號二十六樓之2,文山區,3.0,房地(土地+建物)+車位,1091013,1060511,3,2,2,坡道平面,有,193225,False,26,121.56912940000001,24.989179000000004
6512,109,興隆路三段304巷91之6號二樓,文山區,1.0,房地(土地+建物)+車位,1091017,1081016,3,2,2,升降機械,有,159054,False,2,121.55618319999999,24.995325899999997
6513,109,南昌路一段124號六樓之6,中正區,12.0,房地(土地+建物),1091025,0970307,1,1,1,,有,345377,False,6,121.51824239999999,25.029650499999995
6514,109,汀州路三段67號七樓之1,中正區,2.0,房地(土地+建物)+車位,1091029,1071122,0,0,0,坡道平面,有,284661,False,7,121.52825499999999,25.018024999999998
6515,109,汀州路三段67號七樓,中正區,2.0,房地(土地+建物)+車位,1091029,1071122,0,0,0,坡道平面,有,300959,False,7,121.52825499999999,25.018024999999998
6516,109,政大三街20號三樓,文山區,25.0,房地(土地+建物)+車位,1091021,0841206,2,2,2,坡道平面,有,135407,False,3,121.58078049999999,24.985812
6517,109,酒泉街68號七樓,大同區,38.0,房地(土地+建物),1091019,0710511,3,2,2,,有,141576,False,7,121.51537479999999,25.071848199999998
6518,109,長順街123巷15號四樓,萬華區,46.0,房地(土地+建物),1091016,0631008,3,2,1,,無,102145,False,4,121.4893242,25.032923799999995
6519,109,林森北路107巷3號二樓,中山區,6.0,房地(土地+建物)+車位,1091028,1030910,1,1,1,塔式車位,有,187081,False,2,121.5254081,25.050293800000002
6520,109,林森北路107巷3號二樓之2,中山區,6.0,房地(土地+建物)+車位,1091028,1030910,1,1,1,塔式車位,有,186515,False,2,121.5254081,25.050293800000002
6521,109,中山北路二段85巷1號三樓之3,中山區,1.0,房地(土地+建物)+車位,1091015,1081125,1,1,1,升降機械,有,272529,False,3,121.52351970000001,25.0588815
6522,109,民權東路六段210巷21弄5號二樓之1,內湖區,1.0,房地(土地+建物)+車位,1091030,1081111,1,1,1,塔式車位,有,225902,False,2,121.59777909999998,25.0669267
6523,109,大湖山莊街219巷15號四樓,內湖區,31.0,房地(土地+建物),1091009,0780626,3,2,2,,無,134409,False,4,121.599718,25.088656
6524,109,吉林路461巷8號三樓,中山區,49.0,房地(土地+建物),1091022,0601229,3,2,2,,無,159164,False,3,121.53107059999999,25.0676588
6525,109,內湖路二段103巷18號二十三樓,內湖區,2.0,房地(土地+建物)+車位,1091022,1070619,0,0,0,坡道平面,有,423500,False,23,121.5811341,25.082226299999995
6526,109,內湖路二段103巷18號七樓,內湖區,2.0,房地(土地+建物)+車位,1091015,1070619,0,0,0,坡道平面,有,402294,False,7,121.5811341,25.082226299999995
6527,109,內湖路二段102巷1之1號三樓,內湖區,39.0,房地(土地+建物),1091016,0701021,2,2,1,,無,140392,False,3,121.5818394,25.0790679
6528,109,研究院路二段213巷1號,南港區,39.0,房地(土地+建物),1091026,0700328,5,0,5,,無,113715,False,1,121.61744499999999,25.035964999999997
6529,109,東新街92號八樓之2,南港區,9.0,房地(土地+建物)+車位,1091004,1000531,2,2,1,坡道平面,有,231665,False,8,121.5873587,25.046380399999997
6530,109,葫東街41號,士林區,47.0,房地(土地+建物),1091023,0621029,0,0,0,,無,156385,False,1,121.51106510000001,25.0838879
6531,109,華齡街40巷10號三樓,士林區,36.0,房地(土地+建物),1091022,0730302,1,1,1,,無,139975,False,3,121.52028480000001,25.083978899999998
6532,109,羅斯福路二段111號七樓之2,大安區,3.0,房地(土地+建物),1091022,1060828,2,2,1,,有,392238,False,7,121.52570634999998,25.023368699999995
6533,109,復興南路二段78巷30弄2號十三樓之1,大安區,33.0,房地(土地+建物),1091017,0760707,4,2,2,,有,300834,False,13,121.54201649999999,25.0308431
6534,109,金華街106巷10號四樓,大安區,6.0,房地(土地+建物),1091022,1030513,0,0,0,,有,297261,False,4,121.52591810000001,25.0299341
6535,109,木柵路二段100巷10號五樓之1,文山區,19.0,房地(土地+建物)+車位,1091006,0900503,4,2,2,坡道平面,有,135377,False,5,121.56071209999999,24.9886175
6536,109,福興路106巷25號四樓,文山區,8.0,房地(土地+建物)+車位,1091020,1010827,3,2,2,坡道平面,有,150763,False,4,121.54980049999999,25.0067113
6537,109,興隆路四段165巷40弄19號七樓之1,文山區,7.0,房地(土地+建物)+車位,1091026,1021118,2,2,1,坡道平面,有,159367,False,7,121.56405104999999,24.984121199999997
6538,109,民權東路六段280巷155弄213號九樓之5,內湖區,23.0,房地(土地+建物),1091009,0860710,1,1,1,,有,197196,False,9,121.60980909999999,25.0684869
6539,109,文德路22巷9弄48號三樓,內湖區,29.0,房地(土地+建物)+車位,1091018,0800108,4,2,2,坡道機械,有,148231,False,3,121.57903139999999,25.076872899999998
6540,109,寶興街68巷29號二樓之1,萬華區,0.0,房地(土地+建物),1091017,1090312,2,1,1,,有,158298,False,2,121.49356889999999,25.0258984
6541,109,寶興街68巷29號四樓之2,萬華區,0.0,房地(土地+建物),1091016,1090312,2,1,1,,有,162537,False,4,121.49356889999999,25.0258984
6542,109,東園街73巷45號四樓,萬華區,49.0,房地(土地+建物),1091017,0600624,5,4,2,,無,152612,False,4,121.49780820000001,25.026537
6543,109,吳興街600巷76弄63號二樓,信義區,28.0,房地(土地+建物)+車位,1091028,0811023,3,2,2,坡道平面,有,136084,False,2,121.57035809999998,25.0177526
6544,109,經貿二路185巷56號五樓,南港區,10.0,房地(土地+建物)+車位,1091014,0990628,3,2,2,坡道平面,有,227637,False,5,121.61597069999999,25.060214799999997
6545,109,信義路五段119號十三樓之1,信義區,11.0,房地(土地+建物),1091027,0980702,1,1,1,,有,278926,False,13,121.57357719999999,25.033730000000002
6546,109,虎林街141巷15弄7號二樓,信義區,49.0,房地(土地+建物),1091015,0600801,2,1,2,,無,236622,False,2,121.57715165000002,25.039851649999996
6547,109,南京東路三段256巷20弄11之3號三樓,松山區,42.0,房地(土地+建物),1091031,0670225,2,2,1,,有,235704,False,3,121.545111,25.050778700000002
6548,109,承德路四段47號五樓,士林區,23.0,房地(土地+建物)+車位,1091004,0860115,3,2,2,坡道平面,有,172760,False,5,121.52306120000001,25.080825800000003
6549,109,福林路100巷77弄13號四樓,士林區,11.0,房地(土地+建物)+車位,1091018,0980316,3,2,2,坡道平面,有,224647,False,4,121.5328472,25.0944628
6550,109,溫泉路65巷16號七樓,北投區,42.0,房地(土地+建物),1091013,0670104,2,1,1,,有,165344,False,7,121.50509389999999,25.136003700000003
6551,109,浦城街6巷4之3號,大安區,51.0,房地(土地+建物),1091015,0580612,4,2,1,,無,188996,False,1,121.5265393,25.023967399999997
6552,109,雨聲街53巷6號,士林區,34.0,房地(土地+建物)+車位,1091022,0750311,4,2,2,一樓平面,有,244987,False,1,121.5283235,25.102618799999995
6553,109,溫泉路58巷2弄1號三樓,北投區,10.0,房地(土地+建物)+車位,1091031,0990205,3,2,2,塔式車位,有,137652,False,3,121.50479259999997,25.1339491
6554,109,通河街80號三樓,士林區,47.0,房地(土地+建物),1091023,0620516,3,2,2,,無,122424,False,3,121.5203917,25.080927799999994
6555,109,中心街31號三樓,北投區,45.0,房地(土地+建物),1091024,0640809,3,2,2,,無,108635,False,3,121.51083399999999,25.138380899999994
6556,109,行義路154巷19弄1號二樓之1,北投區,34.0,房地(土地+建物),1091024,0750207,2,1,1,,無,119048,False,2,121.5296652,25.1305329
6557,109,天母北路105巷15弄1號十樓,北投區,25.0,房地(土地+建物)+車位,1091011,0840629,4,2,3,坡道平面,有,123523,False,10,121.5270412,25.123892200000004
6558,109,松山路287巷42號,信義區,46.0,房地(土地+建物),1091030,0631017,2,2,1,,無,256136,False,1,121.579715,25.042835999999998
6559,109,復興北路313巷13號五樓,松山區,41.0,房地(土地+建物),1091028,0681203,3,2,2,,有,230206,False,5,121.5453773,25.059098700000003
6560,109,健康路418號七樓,松山區,9.0,房地(土地+建物)+車位,1091026,1000706,3,2,2,坡道平面,有,248055,False,7,121.5671133,25.054159999999996
6561,109,經貿二路157巷36弄58號九樓,南港區,6.0,房地(土地+建物)+車位,1091019,1030129,2,2,1,塔式車位,有,257897,False,9,121.6156981,25.061153399999995
6562,109,吳興街118巷16弄4號七樓,信義區,31.0,房地(土地+建物),1091018,0780408,4,2,2,,有,207420,False,7,121.56064660000001,25.02996005
6563,109,連雲街53號二樓,中正區,51.0,房地(土地+建物),1091018,0580606,3,2,1,,無,233539,False,2,121.53066929999999,25.035015500000004
6564,109,農安街227巷3弄15號四樓,中山區,43.0,房地(土地+建物),1091005,0661109,3,2,1,,無,165352,False,4,121.53422369999998,25.06519785
6565,109,羅斯福路五段97巷15號二樓,文山區,49.0,房地(土地+建物),1091020,0600906,3,1,1,,無,141388,False,2,121.53955780000001,25.005621700000003
6566,109,建國南路二段55號十四樓,大安區,2.0,房地(土地+建物)+車位,1091029,1070802,3,2,3,坡道平面,有,771573,False,14,121.09978845000002,24.57912075
6567,109,關渡路48號十五樓,北投區,8.0,房地(土地+建物)+車位,1091022,1010810,3,2,3,坡道機械,有,152945,False,15,121.46926539999998,25.120385600000002
6568,109,菁山路106之1號三樓,士林區,4.0,房地(土地+建物)+車位,1091014,1050907,2,2,3,坡道平面,有,212670,False,3,121.55855319999999,25.141590800000003
6569,109,信義路五段150巷12號四樓,信義區,3.0,房地(土地+建物)+車位,1091030,1060210,0,0,0,坡道平面,有,404904,False,4,121.5713885,25.027982900000005
6570,109,慶城街46巷15號三樓,松山區,38.0,房地(土地+建物)+車位,1091020,0711214,3,2,2,坡道平面,有,226529,False,3,121.5476246,25.055149999999998
6571,109,福德街435號一樓,南港區,22.0,房地(土地+建物),1091019,0870521,3,2,1,,有,126126,False,1,121.59310559999999,25.039994699999994
6572,109,富陽街44巷9號二樓,信義區,39.0,房地(土地+建物),1091009,0700708,3,2,2,,無,172970,False,2,121.5559663,25.0228826
6573,109,忠孝東路五段101號三樓之1,信義區,6.0,房地(土地+建物)+車位,1091026,1030829,0,1,1,塔式車位,有,317460,False,3,121.56739889999999,25.0412796
6574,109,通北街132巷5號六樓之1,中山區,21.0,房地(土地+建物)+車位,1091019,0880511,3,2,2,坡道平面,有,151151,False,6,121.53735,25.084566400000003
6575,109,康樂街136巷15弄56號二樓,內湖區,34.0,房地(土地+建物)+車位,1091021,0750127,3,2,2,坡道機械,無,108269,False,2,121.6184559,25.073122899999998
6576,109,民權東路六段210巷21弄7號三樓之1,內湖區,1.0,房地(土地+建物)+車位,1091025,1081111,1,1,1,塔式車位,有,228428,False,3,121.59777909999998,25.0669267
6577,109,松江路97巷7號六樓,中山區,29.0,房地(土地+建物),1091021,0801212,0,0,0,,有,212501,False,6,121.53410919999997,25.0510502
6578,109,林森北路138巷26號二樓,中山區,20.0,房地(土地+建物)+車位,1091012,0891030,3,2,2,升降機械,有,217969,False,2,121.52444619999999,25.051595099999997
6579,109,建國北路二段190號六樓,中山區,34.0,房地(土地+建物),1091007,0750203,4,2,2,,有,184425,False,6,121.5362421,25.059798200000007
6580,109,星雲街168巷25號八樓之1,內湖區,25.0,房地(土地+建物)+車位,1091020,0841116,2,2,1,坡道平面,有,169370,False,8,121.5972271,25.080559299999997
6581,109,中華路二段416巷62號十二樓之1,萬華區,7.0,房地(土地+建物)+車位,1091025,1020702,3,2,2,坡道平面,有,175153,False,12,121.50414950000001,25.027181000000002
