,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_750,y,0
120,111,27.0,1,1,2,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,35.0,79.0,2.0,17.0,41.0,0.0,6.0,13.0,3.0,19.0,35.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,5.0,7.0,0.0,0.0,0.0,7592.994314117918,148904.42168650465,300473.71616440965,0.0,0.0,0.0,5250.067623853811,13376.17833297262,45636.24493494575,4.0,21.0,42.0,0,1,1,0,229176,349657.6
121,111,6.0,1,4,2,3,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3.0,27.0,86.0,1.0,11.0,47.0,0.0,5.0,20.0,2.0,10.0,38.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,6.0,11.0,0.0,0.0,0.0,12761.121855422742,23989.732479494556,42106.33431973954,0.0,0.0,0.0,5202.877081082426,16084.694297570002,33236.74748577377,8.0,25.0,63.0,0,1,1,0,386112,306812.2
122,111,1.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,69.0,133.0,8.0,37.0,75.0,4.0,10.0,29.0,5.0,18.0,48.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2815.977680922216,29936.99721667873,43016.8148997085,0.0,0.0,0.0,387.99058515359775,19107.6300246362,49896.36579520311,3.0,16.0,43.0,1,1,1,0,435627,360982.38
123,111,49.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,65.0,162.0,251.0,15.0,46.0,104.0,3.0,11.0,36.0,10.0,30.0,75.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.0,5.0,0.0,0.0,0.0,691.393766031882,7299.885378501935,20408.74986464489,0.0,0.0,0.0,1338.9058913382798,9039.111088366142,25880.891086289463,7.0,20.0,52.0,1,1,1,0,328146,355192.44
124,111,40.0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,5.0,25.0,45.0,8.0,27.0,40.0,1.0,6.0,12.0,2.0,19.0,28.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,2.0,5.0,0.0,0.0,0.0,2073.007880568181,73105.18757877973,173473.8269334651,0.0,0.0,0.0,9654.583214728802,20862.023602404937,62430.6487328056,6.0,20.0,33.0,0,1,1,0,289017,313877.72
125,111,44.0,0,2,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,27.0,73.0,6.0,22.0,46.0,2.0,6.0,16.0,1.0,13.0,32.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,1415.4215048497172,7661.00110056741,46663.98017777504,0.0,0.0,0.0,3140.5992289402943,6093.53958993062,35631.12445045172,4.0,22.0,56.0,0,1,1,0,323293,266688.66
126,111,43.0,0,2,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,7.0,50.0,99.0,8.0,30.0,65.0,9.0,14.0,28.0,8.0,25.0,53.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,8.0,14.0,0.0,0.0,0.0,0.0,22901.426087096173,36731.191984622965,0.0,0.0,0.0,6126.47686670762,18899.34235819543,32050.864602086647,4.0,22.0,51.0,0,1,1,0,326230,299830.1
127,111,1.0,0,3,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,69.0,133.0,8.0,37.0,75.0,4.0,10.0,29.0,5.0,18.0,48.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2815.977680922216,29936.99721667873,43016.8148997085,0.0,0.0,0.0,387.99058515359775,19107.6300246362,49896.36579520311,3.0,16.0,43.0,1,1,1,0,434592,358929.03
128,111,40.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,25.0,69.0,165.0,10.0,39.0,93.0,3.0,18.0,38.0,6.0,24.0,57.0,1.0,5.0,6.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,3.0,8.0,0.0,0.0,0.0,2226.85620321943,19067.74222904269,33164.15085181147,0.0,0.0,0.0,2094.12452880577,12685.475351433995,22646.27109905117,8.0,23.0,46.0,1,1,1,0,264170,332516.25
129,111,4.0,1,0,0,0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3.0,21.0,80.0,6.0,14.0,43.0,0.0,4.0,12.0,3.0,14.0,26.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,3.0,0.0,0.0,0.0,50824.34190279701,226691.3391055161,293941.0926214386,0.0,0.0,0.0,16452.381028408607,37381.43697729984,64127.90163100754,5.0,11.0,39.0,0,1,1,0,741479,745894.1
130,111,10.0,1,3,2,4,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,10.0,66.0,178.0,3.0,29.0,81.0,1.0,10.0,26.0,2.0,21.0,40.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,2176.8217763712496,10921.862098121572,45370.93745571436,0.0,0.0,0.0,9690.718781766229,19287.30333816104,35773.80210610695,7.0,24.0,48.0,0,1,1,0,493053,445639.0
131,111,40.0,0,3,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,21.0,86.0,156.0,11.0,37.0,72.0,4.0,12.0,23.0,9.0,20.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0.0,2.0,6.0,0.0,0.0,0.0,3363.931220007196,26142.507774069367,42043.03509888588,0.0,0.0,0.0,3289.458618024818,19506.705432255912,41839.38488257051,5.0,23.0,53.0,1,1,1,0,346601,242814.95
132,111,10.0,1,3,2,2,1,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,31.0,69.0,2.0,17.0,49.0,2.0,11.0,30.0,5.0,27.0,54.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,7.0,14.0,18.0,0.0,0.0,0.0,1142.5426514502467,30498.80299769704,67022.11054202769,0.0,0.0,0.0,5872.398601025778,31396.61941132076,71732.98656755323,4.0,23.0,45.0,0,0,1,0,303900,301343.66
133,111,50.0,0,4,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,17.0,141.0,277.0,16.0,50.0,105.0,5.0,12.0,31.0,4.0,23.0,58.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,2382.2567455004755,15582.74899514526,29639.237630506588,0.0,0.0,0.0,959.899721845181,19772.92864614044,28166.956920327848,4.0,23.0,53.0,0,1,1,0,332704,331492.94
134,111,1.0,1,1,1,1,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,43.0,78.0,5.0,21.0,55.0,2.0,8.0,14.0,2.0,17.0,35.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,3.0,7.0,0.0,0.0,0.0,3692.2512916246255,72793.1062514247,185931.6710268502,0.0,0.0,0.0,0.0,10800.054836510795,28111.39336264583,3.0,20.0,48.0,0,1,1,0,490403,433235.12
135,111,1.0,1,4,2,2,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,70.0,133.0,6.0,37.0,76.0,4.0,10.0,29.0,5.0,18.0,50.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2815.977680922216,29988.798409014493,43006.27081119099,0.0,0.0,0.0,334.0296190432458,18865.93810230261,49663.54610167069,3.0,16.0,43.0,1,1,1,0,478220,323751.1
136,111,31.0,1,2,2,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,58.0,149.0,224.0,13.0,56.0,86.0,5.0,15.0,25.0,9.0,29.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,2.0,3.0,0.0,0.0,0.0,7139.132154602796,15220.23352675257,32928.77650265278,0.0,0.0,0.0,1263.8374155551217,11378.921322049804,32893.15924508029,5.0,28.0,48.0,1,1,1,0,275828,259217.19
137,111,43.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,7.0,34.0,72.0,4.0,24.0,42.0,1.0,7.0,14.0,4.0,15.0,32.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,5.0,8.0,0.0,0.0,0.0,5247.327901816018,14293.222844086064,87240.22236001008,0.0,0.0,0.0,3352.0953840279526,18302.879196472608,38544.532085214414,3.0,20.0,44.0,0,1,1,0,235131,234399.28
138,111,14.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,39.0,144.0,248.0,9.0,43.0,95.0,1.0,14.0,32.0,11.0,39.0,75.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,5200.168993034848,16673.591175434918,0.0,0.0,0.0,2086.101975218938,12466.637133443097,28193.752167632145,5.0,18.0,46.0,1,1,1,0,366048,349331.9
139,111,15.0,0,1,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9.0,42.0,76.0,3.0,35.0,60.0,2.0,9.0,11.0,4.0,21.0,42.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,7.0,17.0,0.0,0.0,0.0,5158.737672760907,13910.301305610725,69998.30167007314,0.0,0.0,0.0,7323.412171443614,17065.009452092178,33208.60582833911,4.0,23.0,48.0,0,1,1,0,353453,298549.72
140,111,42.0,0,4,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,7.0,92.0,224.0,5.0,57.0,111.0,6.0,19.0,36.0,6.0,30.0,70.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,9.0,0.0,0.0,0.0,3152.411706485153,8755.301199807105,104318.36741707235,0.0,0.0,6020.544638011215,682.6955973626691,5272.840684789696,29641.39705863024,7.0,20.0,48.0,0,1,1,0,280013,290926.66
141,111,53.0,0,1,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,13.0,38.0,67.0,5.0,31.0,61.0,5.0,11.0,26.0,7.0,27.0,44.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,2.0,6.0,0.0,0.0,0.0,3235.906271610544,22860.91183051245,53722.5966444372,0.0,0.0,0.0,5137.723075584818,22494.17731026281,48286.90939343796,5.0,24.0,45.0,0,1,1,0,297848,239433.31
142,111,40.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,32.0,109.0,185.0,15.0,41.0,85.0,2.0,9.0,27.0,17.0,37.0,64.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2.0,3.0,6.0,0.0,0.0,0.0,2237.834155611487,14341.199407798196,137891.37500738745,0.0,0.0,6020.544638011215,9719.274417917604,14652.605169108852,30633.57656764113,7.0,16.0,46.0,1,1,1,0,252828,278310.53
143,111,37.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,34.0,93.0,6.0,26.0,71.0,2.0,13.0,30.0,6.0,25.0,53.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,10.0,0.0,0.0,0.0,7325.840417709207,24533.42748673473,44203.06506585618,0.0,0.0,0.0,4977.273238340665,16841.162440429624,42741.070492578336,9.0,20.0,50.0,0,0,1,0,330160,313870.7
144,111,47.0,0,0,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,8.0,39.0,103.0,6.0,31.0,72.0,2.0,11.0,30.0,4.0,25.0,48.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0.0,2.0,5.0,0.0,0.0,0.0,6017.353762755534,24414.256023998987,48800.99347657137,0.0,0.0,0.0,1998.0161466939935,11255.60058735316,48430.07270402019,2.0,19.0,49.0,0,1,1,0,251153,258925.98
145,111,48.0,0,4,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,66.0,149.0,243.0,22.0,60.0,101.0,5.0,11.0,31.0,17.0,44.0,67.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2237.834155611487,96379.83459732188,0.0,0.0,6020.544638011215,0.0,10943.740378710048,25417.73944742697,2.0,23.0,46.0,1,1,1,0,283198,284643.8
146,111,43.0,1,3,2,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,20.0,95.0,7.0,22.0,56.0,0.0,6.0,13.0,5.0,15.0,45.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,5.0,12.0,0.0,0.0,0.0,8102.000623116239,18525.283437805487,171992.61000252992,0.0,0.0,0.0,603.0024715857822,15063.705615976703,31070.07745682154,5.0,22.0,45.0,0,0,1,0,303859,320884.72
147,111,36.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2.0,23.0,81.0,4.0,26.0,49.0,2.0,5.0,15.0,4.0,15.0,35.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,2.0,4.0,0.0,0.0,0.0,23980.778302079983,204511.2735136338,291888.5018928346,0.0,0.0,0.0,12298.577244518605,39712.37754380624,57626.43565824276,2.0,14.0,40.0,0,0,1,0,224593,274896.9
148,111,44.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,11.0,24.0,37.0,5.0,20.0,30.0,6.0,13.0,16.0,7.0,19.0,29.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,2.0,5.0,7.0,0.0,0.0,0.0,9870.401138145196,130220.88605828887,290178.0995762718,0.0,0.0,0.0,5902.169511569255,11265.253876716317,37559.6650433645,5.0,18.0,38.0,0,1,1,0,159557,215876.02
149,111,38.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,7.0,30.0,55.0,1.0,21.0,42.0,2.0,14.0,21.0,3.0,19.0,37.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,7.0,0.0,0.0,0.0,10326.78843259489,19764.083654341863,122619.6429476717,0.0,0.0,0.0,10123.62619665281,17852.787121649744,56403.5832558267,4.0,22.0,48.0,0,1,1,0,182873,215142.88
150,111,39.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,34.0,82.0,4.0,28.0,66.0,0.0,2.0,17.0,1.0,19.0,44.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,3.0,7.0,14.0,0.0,0.0,0.0,3807.68629199115,43023.07765020699,159150.30864312584,0.0,0.0,0.0,6598.203518659967,13031.15147852313,16180.138324442709,3.0,26.0,55.0,0,1,1,0,272875,242361.66
151,111,49.0,1,3,2,3,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,16.0,51.0,122.0,6.0,27.0,54.0,1.0,11.0,24.0,5.0,20.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,2.0,5.0,12.0,0.0,0.0,0.0,15882.132391664996,27919.575862709837,42475.37953863154,0.0,0.0,0.0,6019.555874285685,21798.52975526264,30668.022841862246,4.0,28.0,55.0,0,1,1,0,216709,260342.44
152,111,46.0,0,4,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,16.0,140.0,246.0,13.0,60.0,116.0,4.0,15.0,29.0,12.0,40.0,65.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5509.965757464619,103180.21505040022,0.0,0.0,6020.544638011215,422.2925230185683,4966.866095507259,25186.693501770984,5.0,24.0,50.0,0,1,1,0,280759,284213.5
153,111,3.0,1,0,1,0,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,19.0,40.0,62.0,11.0,21.0,40.0,3.0,7.0,9.0,7.0,23.0,30.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,4.0,12.0,0.0,0.0,0.0,6988.335258516355,61301.46120851733,185025.2163826555,0.0,0.0,0.0,1019.9667249540512,7934.926770558895,20435.34889913696,5.0,22.0,43.0,1,1,1,0,475838,464379.5
154,111,3.0,1,0,1,2,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,19.0,40.0,62.0,11.0,21.0,40.0,3.0,7.0,9.0,7.0,23.0,30.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,4.0,12.0,0.0,0.0,0.0,6988.335258516355,61301.46120851733,185025.2163826555,0.0,0.0,0.0,1019.9667249540512,7934.926770558895,20435.34889913696,5.0,22.0,43.0,1,1,1,0,473934,474778.5
155,111,40.0,0,4,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,16.0,28.0,41.0,11.0,22.0,32.0,7.0,13.0,18.0,8.0,20.0,35.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,2.0,5.0,9.0,0.0,0.0,8819.876945358526,3766.0360217579287,43870.3739708173,250599.94303530784,0.0,0.0,0.0,2521.3097627969837,10908.507277778,49263.00453007248,6.0,22.0,43.0,0,1,1,0,187640,213868.9
156,111,47.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,73.0,160.0,248.0,20.0,55.0,95.0,4.0,14.0,30.0,6.0,35.0,63.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,1.0,4.0,0.0,0.0,0.0,5748.344632939552,12269.126595472912,30145.17856362448,0.0,0.0,0.0,381.85347065420416,12132.399396368246,34153.53204479412,4.0,26.0,50.0,1,1,1,0,285714,326727.06
157,111,38.0,0,3,2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,22.0,56.0,115.0,12.0,29.0,79.0,5.0,19.0,30.0,10.0,25.0,56.0,2.0,4.0,7.0,2.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4.0,9.0,14.0,0.0,0.0,0.0,1436.2050730205829,18876.636639224525,33185.88019147283,0.0,0.0,0.0,4298.628247627076,14741.320183140584,30270.164530185284,9.0,21.0,51.0,1,1,1,0,343552,372396.7
158,111,44.0,1,3,2,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,20.0,34.0,3.0,16.0,27.0,3.0,12.0,16.0,4.0,13.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,2.0,4.0,7.0,0.0,0.0,4386.199653240212,30780.559642784963,168964.61217704797,270858.9287663729,0.0,0.0,0.0,3730.944348702541,15947.16529797842,43795.47775615597,5.0,17.0,36.0,0,0,1,0,265840,160384.55
159,111,39.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,11.0,30.0,60.0,14.0,34.0,46.0,1.0,11.0,16.0,7.0,21.0,33.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,4.0,4.0,0.0,0.0,0.0,6513.128337126724,38440.77455050545,169183.09181321223,0.0,0.0,0.0,848.6399004688185,30559.286812816557,66681.77186311409,7.0,18.0,36.0,1,1,1,0,226860,299381.53
