,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
596,666,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄4號7樓,38.08,住,,,1010904,土地33建物2車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,185.10000000000002,3,2,2,有,有,6050000,32685,坡道平面,0.0,0,,RPRNMLSLRHHFFCC48DA,116.99,0.0,14.15,有,,19.0,101,False
597,667,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街131之1號11樓,27.97,住,,,1010911,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,161.32999999999998,3,2,2,有,無,5650000,36352,坡道平面,32.04,950000,,RPQOMLMJJIHFFCC86CA,84.5,0.0,10.14,有,,3.0,101,False
598,668,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街131之2號11樓,29.5,住,,,1010912,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,168.78,3,2,2,有,無,6880000,43367,坡道平面,32.04,950000,,RPROMLMJJIHFFCC96CA,89.97,0.0,10.17,有,,3.0,101,False
599,669,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街135之3號2樓,27.97,住,,,1010912,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,163.16,3,2,2,有,無,5600000,35464,坡道平面,32.04,950000,,RPPPMLMJJIHFFCC86CA,84.5,0.0,10.14,有,,3.0,101,False
600,670,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街105號2樓,32.76,住,,,1010911,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,182.72,3,2,2,有,無,6300000,35367,坡道平面,28.62,850000,,RPQPMLMJJIHFFCC96CA,100.52,0.0,10.63,有,,3.0,101,False
601,671,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街105之2號10樓,32.76,住,,,1010911,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,182.60000000000002,3,2,2,有,無,7050000,39616,坡道平面,28.62,950000,,RPRPMLMJJIHFFCC07CA,100.52,0.0,10.63,有,,3.0,101,False
602,672,中正區,房地(土地+建物)+車位,基隆市信義區深澳坑路2巷22號5樓,19.94,住,,,1010831,土地4建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,131.85,3,2,2,有,有,3000000,22753,坡道平面,35.41,0,,RPTNMLOJIIHFFBC17DA,73.37,0.83,13.44,有,,16.0,101,False
603,673,信義區,房地(土地+建物),基隆市信義區深溪路77號,112.32,住,,,1010912,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0961122,401.53000000000003,5,3,5,有,有,19500000,48564,,0.0,0,,RPSNMLLJKHIFFBC96DA,309.52,0.0,14.46,無,,5.0,101,False
604,674,中正區,房地(土地+建物),基隆市中正區新豐街304號9樓,22.07,住,,,1010906,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,118.41999999999999,3,2,2,有,有,2900000,24488,,0.0,0,,RPRNMLPKIIHFFBC07CA,89.79,0.0,10.42,有,,16.0,101,False
605,675,信義區,房地(土地+建物),基隆市信義區深澳坑路2之19號3樓,18.37,住,,,1010906,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831125,101.50999999999999,3,2,2,有,有,2300000,22658,,0.0,0,,RPXNMLMKIIHFFBC37CA,78.93,1.07,9.3,有,,18.0,101,False
606,676,信義區,房地(土地+建物),基隆市信義區深澳坑路6巷19號3樓,30.71,住,,,1010909,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850909,114.11999999999999,3,2,2,有,有,2300000,20154,,0.0,0,,RPOOMLKKIIHFFBC98CA,88.94,0.0,17.02,有,,16.0,101,False
607,677,安樂區,房地(土地+建物),基隆市安樂區中和路85巷24號3樓之1,23.31,住,,,1010908,土地6建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,88.58,4,1,2,有,有,2100000,23708,,0.0,0,,RPTNMLPKIIHFFCC37CA,63.25,1.06,8.58,有,,15.0,101,False
608,678,暖暖區,房地(土地+建物)+車位,基隆市暖暖區八堵路20巷32號2樓,29.64,住,,,1010823,土地2建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0901004,144.6,3,2,2,有,有,4650000,32158,坡道平面,0.0,0,,RPRNMLSKIIHFFCC47CA,89.07,0.79,4.42,無,,11.0,101,False
609,679,安樂區,房地(土地+建物),基隆市安樂區安和一街330巷3之3號,23.81,住,,,1010813,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850705,116.36999999999999,3,2,1,有,有,4400000,37809,,0.0,0,,RPWNMLSKIIHFFCC97CA,76.79,10.81,0.0,有,,16.0,101,False
610,680,安樂區,房地(土地+建物),基隆市安樂區安和一街330巷2之3號5樓,28.57,住,,,1010816,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850705,139.03,3,2,2,有,有,5150000,37043,,0.0,0,,RPQNMLMJIIHFFCC66CA,94.88,0.0,10.81,有,,16.0,101,False
611,681,七堵區,房地(土地+建物),基隆市七堵區福一街172巷4之1號A室,40.4,住,,,1010920,土地1建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711006,133.98,3,2,1,有,無,4820000,35976,,0.0,0,,RPPNMLSJIIHFFCC17CA,129.89,0.0,4.09,無,,30.0,101,False
612,682,安樂區,房地(土地+建物),基隆市安樂區安樂路一段69巷37號2樓,20.18,住,,,1010829,土地9建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710825,68.43,2,1,1,有,無,1200000,17536,,0.0,0,,RPQNMLSJIIHFFCC27CA,68.43,0.0,0.0,無,,30.0,101,False
613,683,七堵區,房地(土地+建物),基隆市七堵區福三街59之3號,20.78,其他,,,1010909,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760805,101.28,3,2,1,有,無,3000000,29621,,0.0,0,,RPUNMLRKIIHFFCC67CA,90.38,0.0,10.9,無,,25.0,101,False
614,684,安樂區,房地(土地+建物),基隆市安樂區武聖街28巷12之3號,124.43,住,,,1010918,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010409,185.86,3,2,2,有,無,7300000,39277,,0.0,0,,RPUNMLPKIIHFFCC47CA,167.61,3.06,15.19,無,,0.0,101,False
615,685,七堵區,房地(土地+建物),基隆市七堵區崇智街38之1號,26.0,住,,,1010827,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0590702,69.23,3,1,1,有,無,3700000,53445,,0.0,0,,RPTNMLQKIIHFFCC47CA,69.23,0.0,0.0,無,,42.0,101,False
616,686,中正區,房地(土地+建物),基隆市中正區中正路788巷33號,64.0,住,,,1010911,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0641217,97.37,3,2,2,有,無,1460000,14994,,0.0,0,,RPOOMLMKIIHFFBC56CA,97.37,0.0,0.0,無,,37.0,101,False
617,691,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄51號5樓,26.66,住,,,1010915,土地33建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,113.95,3,2,2,有,有,3650000,32032,,0.0,0,,RPQOMLNJIIHFFCC96DA,88.19,2.0,10.15,有,,19.0,101,False
618,692,安樂區,房地(土地+建物),基隆市安樂區安和二街12-1號16樓,26.62,住,,,1010907,土地3建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850120,138.92,3,2,2,有,無,3750000,26995,,0.0,0,,RPPNMLOJIIHFFCC86DA,94.74,0.0,10.22,有,,16.0,101,False
619,693,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷51號,10.43,住,,,1010830,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840519,53.57,0,1,1,有,有,2250000,42000,,0.0,0,,RPPNMLNKIIHFFCC86DA,35.32,5.04,0.0,有,,17.0,101,False
620,694,安樂區,房地(土地+建物),基隆市安樂區中和路85巷36號9樓,12.49,住,,,1010918,土地6建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,49.34,3,1,1,有,有,1700000,34453,,0.0,0,,RPPNMLKKIIHFFCC56DA,34.84,0.33,4.26,有,,15.0,101,False
621,695,安樂區,房地(土地+建物),基隆市安樂區麥金路793之2號4樓,13.92,其他,,,1010908,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,105.56,3,2,1,有,有,2400000,22737,,0.0,0,,RPQNMLKKIIHFFCC66DA,71.61,1.56,9.11,有,,17.0,101,False
622,696,七堵區,房地(土地+建物),基隆市七堵區長安街247巷20號2樓,37.74,,鄉村區,乙種建築用地,1010820,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860815,116.11,3,2,2,有,無,2800000,24115,,0.0,0,,RPQNMLMKIIHFFCC96EA,83.45,0.0,11.04,無,,15.0,101,False
623,698,安樂區,房地(土地+建物),基隆市安樂區安樂路二段166巷32之3號,29.71,住,,,1010925,土地1建物1車位0,四層,七層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0700724,103.51,3,1,1,有,有,3650000,35264,,0.0,0,,RPUOMLNLIIHFFCC67EA,81.94,0.0,7.2,無,,31.0,101,False
624,699,七堵區,房地(土地+建物)+車位,基隆市七堵區東新街83之11號,27.56,住,,,1010918,土地2建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871111,120.78999999999999,3,2,1,有,有,3880000,32123,升降機械,0.0,0,,RPPOMLKMIIHFFCC96EA,72.76,1.49,9.32,有,,14.0,101,False
625,700,安樂區,房地(土地+建物)+車位,基隆市安樂區崇德路10巷40弄2號2樓,30.94,住,,,1010903,土地3建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840214,146.11,3,2,2,有,無,3100000,21218,坡道平面,0.0,0,,RPUNMLPJIIHFFCC47DA,101.57,3.3,12.43,無,,17.0,101,False
626,701,安樂區,房地(土地+建物),基隆市安樂區武嶺街299號4樓之5,18.52,住,,,1010830,土地4建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,71.16,2,1,1,有,有,1810000,25435,,0.0,0,,RPQNMLNKIIHFFCC96DA,53.86,0.0,5.77,有,,16.0,101,False
627,702,中正區,房地(土地+建物),基隆市中正區中正路400之3號,36.89,住,,,1010921,土地2建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0880803,196.63,0,0,0,無,無,7300000,37126,,0.0,0,,RPSNMLQLIIHFFBC57EA,0.0,0.0,0.0,有,,13.0,101,False
628,703,信義區,房地(土地+建物),基隆市信義區福民街67巷2號,20.48,住,,,1010911,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,48.14,4,0,1,有,無,1000000,20775,,0.0,0,,RPUOMLMJIIHFFBC27EA,48.13,0.0,0.0,無,,30.0,101,False
629,704,中正區,房地(土地+建物)+車位,基隆市中正區觀海街2號5樓,24.57,住,,,1010904,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,165.5,4,2,2,有,有,3880000,23444,坡道平面,36.54,0,,RPPOMLNJIIHFFBC76DA,88.83,0.0,12.71,有,,13.0,101,False
630,705,中正區,房地(土地+建物),基隆市中正區新豐街410號10樓,20.37,住,,,1010722,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,114.17999999999999,3,2,2,有,有,2850000,24961,,0.0,0,,RPTNMLPJIIHFFBC27DA,86.57,0.0,10.25,有,,16.0,101,False
631,706,中正區,房地(土地+建物),基隆市中正區新豐街456號之6      5樓,21.73,住,,,1010916,土地3建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,113.24,3,2,2,有,有,3700000,32673,,0.0,0,,RPOOMLPJIIHFFBC86DA,80.35,0.0,10.64,有,,15.0,101,False
632,709,暖暖區,房地(土地+建物),基隆市暖暖區源遠路36之2號5樓,5.36,住,,,1010917,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840316,29.75,0,0,0,無,有,800000,26891,,0.0,0,,RPPNMLSLIIHFFCC37CA,24.2,1.41,0.0,有,,17.0,101,False
633,710,暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路152巷11號11樓,27.41,住,,,1010831,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801118,164.12,4,2,2,有,有,5100000,31074,坡道機械,0.0,0,,RPQNMLSLIIHFFCC47CA,120.13,1.3,13.93,有,,21.0,101,False
634,711,中正區,房地(土地+建物),基隆市中正區義二路185之6號,12.25,商,,,1010921,土地2建物1車位0,一層，騎樓,六層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0660715,60.93,0,0,0,無,無,6600000,108321,,0.0,0,,RPPNMLPJIIHFFBC76CA,60.93,0.0,0.0,無,,35.0,101,False
635,712,中正區,房地(土地+建物),基隆市中正區義三路5之4號,17.33,商,,,1010829,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661106,93.58,0,0,0,無,無,2850000,30455,,0.0,0,,RPWNMLPJIIHFFBC47CA,93.58,0.0,0.0,無,,35.0,101,False
636,713,仁愛區,房地(土地+建物),基隆市仁愛區延平街46號5樓,26.82,住,,,1010829,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721129,123.43,3,1,2,有,無,5350000,43345,,0.0,0,,RPTNMLTJIIHFFBC57CA,87.89,0.0,9.79,有,,29.0,101,False
637,714,信義區,房地(土地+建物)+車位,基隆市信義區教孝街71號11樓之3,17.82,住,,,1010907,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,116.29,2,1,1,有,有,2650000,22787,坡道平面,0.0,0,,RPOOMLOLIIHFFBC86CA,55.52,1.05,7.5,有,,19.0,101,False
638,715,七堵區,房地(土地+建物),基隆市七堵區福五街174號8樓,29.76,住,,,1010826,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830614,112.03999999999999,3,1,1,有,有,4300000,38379,,0.0,0,,RPOOMLRKIIHFFCC17CA,51.88,34.61,9.01,有,,18.0,101,False
639,716,安樂區,房地(土地+建物),基隆市安樂區安和一街4巷4之2號,27.7,住,,,1010731,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690308,82.29,3,1,1,有,無,2800000,34026,,0.0,0,,RPTNMLOLIIHFFCC37CA,71.96,0.0,10.33,無,,32.0,101,False
640,717,七堵區,房地(土地+建物),基隆市七堵區百一街141號,31.38,住,,,1010917,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0971230,77.85000000000001,0,0,0,無,有,7400000,95059,,0.0,0,,RPTNMLSJIIHFFCC57CA,66.26,0.0,4.89,有,,4.0,101,False
641,718,安樂區,房地(土地+建物),基隆市安樂區安和一街6巷13之3號,33.64,住,,,1010923,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690308,82.29,3,2,1,有,無,2300000,27950,,0.0,0,,RPWNMLNJIIHFFCC37CA,71.96,0.0,10.33,無,,32.0,101,False
642,719,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街243之4號　,31.06,住,,,1010921,土地1建物1車位0,一層，夾層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0831129,93.7,2,1,1,有,無,4000000,42689,,0.0,0,,RPRNMLPJIIHFFCC07CA,75.63,8.07,0.0,無,,18.0,101,False
643,720,安樂區,房地(土地+建物),基隆市安樂區樂利三街59號12樓之1,5.21,住,,,1010919,土地7建物1車位0,十二層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860117,28.52,1,0,1,有,有,850000,29806,,0.0,0,,RPQNMLMKIIHFFCC76CA,19.83,0.0,2.47,無,,15.0,101,False
644,721,中正區,房地(土地+建物),基隆市中正區新豐街303巷15弄5號4樓,29.36,住,,,1010920,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,112.31,3,2,2,有,無,2000000,17808,,0.0,0,,RPXNMLOLIIHFFBC67CA,78.51,0.0,8.41,無,,16.0,101,False
645,722,中正區,房地(土地+建物),基隆市中正區新豐街316號11樓,20.37,住,,,1010831,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,112.55,3,1,2,有,有,2000000,17771,,0.0,0,,RPQNMLRKIIHFFBC17CA,85.22,0.0,10.25,有,,16.0,101,False
646,723,中正區,房地(土地+建物),基隆市中正區祥豐街95號7樓之12,7.68,住,,,1010917,土地3建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880510,37.089999999999996,1,1,1,有,有,1250000,33702,,0.0,0,,RPQNMLNKIIHFFBC76CA,26.17,0.0,3.55,無,,13.0,101,False
647,724,中正區,房地(土地+建物)+車位,基隆市中正區新豐街416號4樓,23.76,住,,,1010905,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,161.06,3,2,2,有,有,3700000,22973,坡道平面,0.0,0,,RPTNMLLMIIHFFBC07CA,93.64,0.0,10.94,有,,16.0,101,False
648,725,七堵區,房地(土地+建物),基隆市七堵區自治街28巷5號5樓,21.9,商,,,1010815,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740703,92.27,3,2,2,有,無,3450000,37390,,0.0,0,,RPRNMLSLIIHFFCC57CA,87.71,0.0,4.56,無,,27.0,101,False
649,726,中山區,房地(土地+建物),基隆市中山區復興路259巷23號2樓,18.6,住,,,1010917,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0830930,75.13999999999999,2,1,1,有,無,1450000,19296,,0.0,0,,RPPNMLLMIIHFFCC76CA,58.41,0.0,7.69,無,,18.0,101,False
650,727,信義區,房地(土地+建物),基隆市信義區深溪路36巷102弄4號3樓,24.79,住,,,1010907,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860718,124.88,3,2,2,有,有,2800000,22422,,0.0,0,,RPOOMLOJIIHFFBC76DA,99.57,0.0,7.17,有,,15.0,101,False
651,728,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷50弄39號,18.94,住,,,1010924,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840610,91.31,2,1,1,有,無,2000000,21904,,0.0,0,,RPQNMLPJIIHFFBC96DA,42.33,42.75,0.0,無,,17.0,101,False
652,729,中山區,房地(土地+建物),基隆市中山區復興路4巷21衖17號,53.85,住,,,1010919,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0591210,77.0,3,1,2,有,無,2500000,32468,,0.0,0,,RPVNMLPKJIHFFCC87EA,77.0,0.0,0.0,無,,42.0,101,False
653,730,暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街246巷161號,65.51,住,,,1010913,土地1建物1車位2,一層，地下層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820729,268.8,3,2,2,有,無,10400000,38691,升降機械,0.0,0,,RPTOMLOJIIHFFCC47EA,160.81,33.16,0.0,有,,19.0,101,False
654,731,中正區,房地(土地+建物),基隆市中正區義二路66號5樓,27.5,商,,,1010822,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751104,131.15,4,1,2,有,無,5000000,38124,,0.0,0,,RPSNMLNLIIHFFBC27EA,126.57,0.0,4.58,無,,26.0,101,False
655,732,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷110弄20之4號11樓,13.54,住,,,1010909,土地4建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851126,99.10000000000001,3,1,1,有,有,2150000,21696,,0.0,0,,RPVNMLMKIIHFFCC37DA,78.64,0.0,11.34,有,,16.0,101,False
656,733,安樂區,房地(土地+建物),基隆市安樂區中和路85巷27號9樓,12.91,住,,,1010912,土地6建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,50.3,2,1,1,有,有,1450000,28825,,0.0,0,,RPXNMLMKIIHFFCC57DA,35.56,0.33,4.26,有,,15.0,101,False
657,734,暖暖區,房地(土地+建物),基隆市暖暖區過港路246號3樓,22.52,住,,,1010903,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870309,128.41,4,2,2,有,有,3700000,28815,,0.0,0,,RPQNMLPJIIHFFCC07DA,93.3,0.0,2.82,有,,14.0,101,False
658,735,信義區,車位,基隆市信義區教孝街71號等地下二層,3.07,住,,,1010902,土地0建物0車位1,地下二層,十五層,其他,見其他登記事項,鋼筋混凝土造,0820618,37.58,0,0,0,有,有,400000,,坡道平面,37.57,400000,,RPSNMLTJIIHFFBC57DA,0.0,0.0,0.0,無,,19.0,101,False
659,737,七堵區,房地(土地+建物)+車位,基隆市七堵區綠葉街10號4樓,76.74,其他,山坡地保育區,丙種建築用地,1010901,土地1建物1車位2,四層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010120,233.25,3,2,2,有,有,10000000,53633,坡道平面,80.36,1800000,,RPUOMLPJJIHFFCC57CA,91.88,11.02,8.62,有,,0.0,101,False
