,交易年份,屋齡,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,HOSPITAL_COUNT,CSTORE_COUNT,NEAR_UNIVERSITY,NEAR_FIRESTATION,NEAR_FUEL,NEAR_LIBRARY,NEAR_MARKET,PARK_AREA,PARKING_AREA,TEMPLE_COUNT,NEAR_POLICE,NEAR_SCHOOL,NEAR_STATION,單價元平方公尺
1096,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,151288
1097,110,37,1,0,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,125766
1098,110,44,3,2,2,0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,39934.648692597446,28844.642726759485,4,1.0,0.0,0.0,155716
1099,110,37,1,1,2,1,23.0,21.0,0.0,1.0,1.0,1.0,1.0,9302.11001094874,12147.203006804828,4,1.0,1.0,0.0,201923
1100,110,36,1,1,1,1,52.0,37.0,0.0,0.0,1.0,0.0,1.0,46874.59125430338,27723.862439390683,8,1.0,1.0,0.0,134585
1101,110,40,1,1,1,1,42.0,29.0,0.0,1.0,0.0,1.0,1.0,5033.262596215921,10188.295315128878,12,0.0,1.0,1.0,143132
1102,110,44,2,1,1,1,75.0,41.0,0.0,1.0,1.0,0.0,0.0,49754.39137351675,26203.31066935693,14,1.0,1.0,0.0,196305
1103,110,2,0,0,0,1,27.0,22.0,0.0,1.0,1.0,1.0,1.0,71728.57130609677,33328.326534857544,5,1.0,1.0,0.0,247260
1104,110,5,2,2,1,1,66.0,36.0,0.0,1.0,1.0,0.0,0.0,50336.25698175735,25861.65818017014,20,1.0,1.0,0.0,277956
1105,110,51,3,2,1,0,48.0,24.0,0.0,1.0,1.0,0.0,1.0,7919.875378459703,6941.955756143521,9,1.0,1.0,1.0,176855
1106,110,38,2,2,2,1,24.0,24.0,0.0,1.0,1.0,1.0,1.0,60083.21828140556,32351.020619668485,5,1.0,0.0,0.0,192308
1107,110,55,7,3,3,0,53.0,34.0,0.0,1.0,0.0,1.0,1.0,10852.248531151214,5973.1540755210135,14,1.0,1.0,1.0,188542
1108,110,55,7,3,3,0,53.0,34.0,0.0,1.0,0.0,1.0,1.0,10852.248531151214,5973.1540755210135,14,1.0,1.0,1.0,188542
1109,110,54,3,2,1,0,66.0,26.0,0.0,1.0,1.0,1.0,0.0,14283.687703425643,9000.231909221811,13,1.0,1.0,0.0,213675
1110,110,42,1,1,1,1,59.0,34.0,0.0,1.0,1.0,0.0,0.0,46649.281056302614,25357.51943075578,19,1.0,1.0,0.0,182139
1111,110,41,4,2,2,0,65.0,26.0,1.0,0.0,0.0,1.0,1.0,71366.33319554561,27826.089258270786,1,0.0,1.0,1.0,284566
1112,110,39,1,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,164096
1113,110,39,4,1,2,0,45.0,23.0,1.0,0.0,0.0,1.0,1.0,73307.22702848542,30527.23105585624,3,0.0,1.0,0.0,150327
1114,110,13,2,1,1,1,65.0,27.0,0.0,0.0,1.0,1.0,1.0,12076.421534019628,8863.352896517797,15,1.0,1.0,1.0,318016
1115,110,18,0,0,0,1,79.0,37.0,0.0,1.0,0.0,1.0,1.0,13380.0628940344,7310.3804157137,23,1.0,1.0,1.0,203892
1116,110,40,2,2,1,0,20.0,17.0,0.0,1.0,1.0,1.0,1.0,71921.34859399941,32790.61533594732,5,1.0,1.0,0.0,148833
1117,110,40,1,1,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,163265
1118,110,36,3,2,2,0,52.0,33.0,0.0,0.0,0.0,1.0,1.0,12724.773587748594,6578.633052888886,10,1.0,1.0,1.0,203117
1119,110,25,3,2,2,1,87.0,36.0,1.0,0.0,0.0,1.0,1.0,17479.817792698566,4690.512762031722,4,0.0,1.0,1.0,215300
1120,110,40,3,2,2,0,63.0,26.0,1.0,0.0,0.0,1.0,1.0,16087.630359173716,8229.247520162615,4,1.0,1.0,0.0,198955
1121,110,49,0,0,0,1,48.0,30.0,0.0,0.0,1.0,1.0,1.0,44608.136165205215,31175.474846253095,8,1.0,1.0,0.0,452277
1122,110,33,3,2,2,0,35.0,11.0,1.0,0.0,1.0,1.0,0.0,27303.44180311278,21645.928671954658,8,0.0,1.0,0.0,195318
1123,110,25,2,2,1,1,70.0,41.0,0.0,0.0,1.0,0.0,0.0,50611.91488581051,24641.1440009007,13,1.0,1.0,0.0,214100
1124,110,42,1,1,1,1,59.0,34.0,0.0,1.0,1.0,0.0,0.0,46649.281056302614,25357.51943075578,19,1.0,1.0,0.0,165317
1125,110,17,1,1,1,1,24.0,22.0,1.0,1.0,0.0,1.0,1.0,42182.18397965569,10819.43362361849,7,0.0,1.0,0.0,189173
1126,110,55,7,0,7,0,64.0,32.0,0.0,1.0,0.0,1.0,1.0,11318.489202273975,7411.499849472003,21,1.0,1.0,1.0,174134
1127,110,42,1,1,1,1,32.0,25.0,1.0,1.0,0.0,1.0,1.0,8469.122775587693,7020.107599008225,10,0.0,1.0,1.0,186760
1128,110,13,1,1,1,1,55.0,30.0,0.0,1.0,1.0,1.0,1.0,17981.07541066638,19517.237348677674,12,1.0,1.0,1.0,249610
1129,110,25,1,1,1,1,10.0,15.0,0.0,1.0,1.0,1.0,1.0,6391.383315508163,9872.007304660252,5,1.0,1.0,0.0,151674
1130,110,37,3,2,2,0,31.0,17.0,0.0,0.0,1.0,0.0,1.0,73718.47095946291,31033.84032526238,6,0.0,1.0,0.0,145221
1131,110,29,3,2,1,1,70.0,28.0,0.0,0.0,0.0,1.0,1.0,11090.611478531886,6095.65159798928,13,1.0,0.0,1.0,252091
1132,110,40,5,0,5,0,78.0,33.0,1.0,0.0,0.0,0.0,1.0,19651.382499014202,1730.945564553806,4,0.0,1.0,1.0,189653
1133,110,35,4,2,2,1,64.0,26.0,1.0,0.0,0.0,0.0,1.0,51067.79165301249,11852.56185562507,3,1.0,1.0,1.0,215078
1134,110,18,0,0,0,1,82.0,43.0,0.0,1.0,0.0,1.0,1.0,13321.943777691878,7103.750239745609,21,1.0,1.0,1.0,186062
1135,110,47,1,1,1,1,74.0,39.0,0.0,1.0,1.0,1.0,1.0,15482.615259916061,8377.677286626835,26,1.0,1.0,1.0,137853
1136,110,42,1,1,1,1,32.0,27.0,1.0,1.0,0.0,1.0,1.0,4981.049280045756,10227.356862169345,11,0.0,1.0,1.0,151349
1137,110,45,2,1,2,1,70.0,25.0,0.0,1.0,1.0,1.0,1.0,10856.156038527248,3367.4820131200745,13,1.0,1.0,1.0,197376
1138,110,43,2,2,1,0,14.0,11.0,0.0,0.0,1.0,0.0,1.0,35653.106954029296,12040.44492993005,3,1.0,1.0,0.0,171385
1139,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,166738
1140,110,41,0,0,0,1,70.0,48.0,0.0,1.0,1.0,0.0,1.0,27586.979297582344,8663.715304456777,27,1.0,1.0,1.0,150692
1141,110,21,3,2,2,1,13.0,11.0,0.0,1.0,0.0,0.0,0.0,147097.0954453359,34954.02411371814,2,0.0,1.0,0.0,185292
1142,110,25,1,2,1,1,71.0,41.0,0.0,0.0,1.0,0.0,0.0,50801.950262511586,24711.277551558876,12,1.0,1.0,0.0,199447
1143,110,51,1,1,1,1,87.0,35.0,0.0,0.0,0.0,1.0,1.0,35784.47082803894,5236.288152674829,20,1.0,1.0,1.0,187861
1144,110,51,1,1,1,1,87.0,35.0,0.0,0.0,0.0,1.0,1.0,35784.47082803894,5236.288152674829,20,1.0,1.0,1.0,193487
1145,110,33,1,1,1,1,11.0,17.0,0.0,1.0,1.0,1.0,1.0,14629.454598467504,13798.308977313209,6,1.0,0.0,0.0,215827
1146,110,6,2,1,1,1,67.0,28.0,0.0,0.0,1.0,0.0,1.0,19722.92650703961,10947.29056261104,23,0.0,1.0,1.0,263118
1147,110,40,2,2,1,1,80.0,34.0,0.0,1.0,0.0,1.0,0.0,17267.407298742553,2579.9586206577414,11,1.0,1.0,1.0,239492
1148,110,40,1,1,1,1,74.0,40.0,0.0,1.0,1.0,0.0,0.0,22054.70073876633,13137.431555518933,27,1.0,1.0,0.0,184607
1149,110,35,3,2,2,1,67.0,42.0,1.0,0.0,0.0,1.0,1.0,9210.92001798386,7731.453498010523,20,0.0,1.0,1.0,201419
1150,110,36,4,2,2,0,43.0,15.0,1.0,0.0,1.0,1.0,1.0,16887.66395778595,10810.277514859883,10,0.0,1.0,1.0,164362
1151,110,42,1,0,1,1,59.0,34.0,0.0,1.0,1.0,0.0,0.0,46649.281056302614,25357.51943075578,19,1.0,1.0,0.0,196152
1152,110,40,1,1,1,1,52.0,33.0,0.0,1.0,0.0,1.0,1.0,9207.14826933429,6662.652853032304,14,1.0,1.0,1.0,212069
1153,110,14,2,2,1,1,51.0,32.0,0.0,1.0,1.0,1.0,1.0,31723.509358946794,24369.49699207894,11,1.0,1.0,1.0,215913
1154,110,42,0,0,0,1,51.0,31.0,0.0,1.0,0.0,1.0,1.0,6935.057203199699,9801.835830562546,13,0.0,1.0,1.0,170648
1155,110,37,5,3,2,0,48.0,32.0,0.0,1.0,0.0,1.0,1.0,10737.736342607903,5973.1540723844655,11,1.0,1.0,1.0,199047
1156,110,47,2,2,1,0,85.0,45.0,0.0,1.0,0.0,1.0,1.0,20595.534523400318,7827.848212881766,25,1.0,1.0,1.0,172592
1157,110,39,1,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,136373
1158,110,40,0,2,2,1,120.0,28.0,0.0,1.0,1.0,1.0,0.0,12007.784542589183,8986.72985669394,10,1.0,0.0,1.0,257946
1159,110,34,3,2,2,1,24.0,14.0,0.0,0.0,0.0,0.0,1.0,67018.07579053743,25415.98906400692,6,0.0,1.0,0.0,230816
1160,110,35,3,2,2,1,18.0,22.0,0.0,1.0,1.0,1.0,1.0,63344.06891498288,32351.020619668485,6,1.0,0.0,0.0,185393
1161,110,37,0,0,0,1,76.0,39.0,0.0,1.0,1.0,1.0,1.0,15084.285360745062,8377.677286626835,26,1.0,1.0,1.0,113469
1162,110,12,4,2,2,1,60.0,31.0,0.0,1.0,1.0,0.0,0.0,54345.88609209901,25588.148217352933,19,1.0,1.0,0.0,226913
1163,110,51,5,1,2,0,69.0,21.0,1.0,0.0,1.0,0.0,1.0,14137.900107931171,9865.353956341549,11,1.0,1.0,0.0,212376
1164,110,41,3,2,2,0,16.0,12.0,0.0,1.0,1.0,0.0,1.0,69412.08479520777,31826.011470827845,5,1.0,1.0,0.0,168514
1165,110,37,2,2,2,1,58.0,27.0,1.0,0.0,0.0,0.0,1.0,72588.28892887787,28647.26642259479,2,0.0,1.0,1.0,212197
1166,110,35,4,0,4,0,36.0,11.0,1.0,0.0,1.0,1.0,0.0,17185.782507933418,6383.111607561371,10,0.0,1.0,1.0,216459
1167,110,13,1,1,1,1,53.0,33.0,0.0,1.0,1.0,1.0,1.0,23133.36689244169,18945.236041127442,11,1.0,1.0,1.0,241322
1168,110,46,2,2,1,0,75.0,45.0,0.0,1.0,0.0,1.0,1.0,36217.62414327951,7220.523246392578,18,1.0,1.0,1.0,201410
1169,110,46,2,2,1,0,75.0,45.0,0.0,1.0,0.0,1.0,1.0,36217.62414327951,7220.523246392578,18,1.0,1.0,1.0,201410
1170,110,33,1,2,1,1,46.0,26.0,1.0,0.0,0.0,1.0,1.0,11185.333749020318,10061.496221186579,11,1.0,1.0,0.0,259086
1171,110,49,3,2,2,0,49.0,26.0,0.0,0.0,0.0,1.0,1.0,27968.159370871625,16781.619815724065,7,0.0,1.0,1.0,200843
1172,110,45,2,1,1,1,70.0,25.0,0.0,1.0,1.0,1.0,1.0,10856.156038527248,3367.4820131200745,13,1.0,1.0,1.0,229709
1173,110,12,3,2,1,1,74.0,47.0,0.0,1.0,1.0,0.0,1.0,38409.73477618086,7795.8688098385355,27,1.0,1.0,1.0,248399
1174,110,45,6,0,6,0,75.0,34.0,0.0,1.0,0.0,1.0,1.0,43936.69864438457,5949.993784899655,17,1.0,1.0,1.0,191287
1175,110,45,0,0,0,1,83.0,42.0,0.0,1.0,1.0,1.0,1.0,23883.088997796156,8377.677283490286,27,1.0,1.0,1.0,149925
1176,110,44,1,1,1,1,56.0,30.0,0.0,1.0,1.0,1.0,1.0,19886.303510913756,20257.02405817997,13,1.0,1.0,1.0,134807
1177,110,17,1,1,1,1,24.0,22.0,1.0,1.0,0.0,1.0,1.0,42182.18397965569,10819.43362361849,7,0.0,1.0,0.0,201366
1178,110,37,2,1,1,1,59.0,26.0,1.0,0.0,0.0,0.0,1.0,71211.96529667267,26342.724421239764,2,0.0,1.0,1.0,253357
1179,110,18,1,1,1,1,79.0,37.0,0.0,1.0,0.0,1.0,1.0,13380.0628940344,7310.3804157137,23,1.0,1.0,1.0,197951
1180,110,54,3,2,1,0,68.0,23.0,0.0,0.0,1.0,1.0,1.0,13117.867433280386,3916.487077538063,18,1.0,1.0,1.0,212488
1181,110,37,1,1,1,1,76.0,45.0,0.0,0.0,1.0,0.0,0.0,47577.083323269006,24786.855748698927,13,1.0,1.0,0.0,177506
1182,110,40,3,1,3,0,50.0,30.0,0.0,0.0,1.0,0.0,1.0,45591.71756689819,30986.535002798206,8,1.0,1.0,0.0,165769
1183,110,38,2,2,2,1,22.0,14.0,0.0,0.0,0.0,0.0,1.0,19288.3415692848,5153.367681393418,4,0.0,1.0,0.0,214313
1184,110,42,3,2,1,1,54.0,37.0,0.0,1.0,0.0,1.0,1.0,11142.787798205534,5973.1540755210135,15,1.0,1.0,1.0,201317
1185,110,47,6,0,6,1,64.0,27.0,0.0,1.0,0.0,1.0,1.0,8978.405839072846,6095.701866277664,16,1.0,1.0,1.0,188540
